date,campaign_name,campaign_id,ad_group,impressions,clicks,cost,ctr,avg_cpc,conversions,conversion_value,currency
2024-04-01,Shopping_Urun_Feed,987654323,Urun_Kategorisi,8007,554,1114.41,0.0692,2.0116,31,28400.26,TRY
2024-04-01,Display_Remarketing,987654324,Rakip_Kelimeleri,54780,2737,12364.71,0.05,4.5176,310,176718.19,TRY
2024-04-01,YouTube_TrueView,987654325,Urun_Kategorisi,11191,1097,2383.92,0.098,2.1731,144,136303.3,TRY
2024-04-02,Search_Marka_2024,987654321,Uzun_Kuyruk,50453,5794,29438.23,0.1148,5.0808,295,150467.98,TRY
2024-04-02,Search_Genel_Kategori,987654322,Urun_Kategorisi,54045,2227,11476.89,0.0412,5.1535,153,124692.44,TRY
2024-04-02,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,52268,3481,18077.7,0.0666,5.1932,177,69454.94,TRY
2024-04-03,Search_Marka_2024,987654321,Marka_Kelimeleri,57542,6665,25157.13,0.1158,3.7745,893,222774.91,TRY
2024-04-03,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,26620,1537,5102.47,0.0577,3.3198,172,102631.8,TRY
2024-04-03,Shopping_Urun_Feed,987654323,Genel_Kategoriler,31134,3299,10796.37,0.106,3.2726,137,70876.19,TRY
2024-04-04,Search_Marka_2024,987654321,Genel_Kategoriler,74712,5752,16319.74,0.077,2.8372,655,366104.8,TRY
2024-04-04,Search_Genel_Kategori,987654322,Uzun_Kuyruk,37071,2441,12886.32,0.0658,5.2791,292,192194.6,TRY
2024-04-04,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,62536,6156,29216.3,0.0984,4.746,469,266064.55,TRY
2024-04-04,Display_Remarketing,987654324,Rakip_Kelimeleri,72466,7328,31612.21,0.1011,4.3139,442,427297.78,TRY
2024-04-04,YouTube_TrueView,987654325,Genel_Kategoriler,65224,7714,41987.85,0.1183,5.4431,350,74446.7,TRY
2024-04-05,Search_Marka_2024,987654321,Remarketing_Listesi,61757,4346,18428.25,0.0704,4.2403,254,150514.88,TRY
2024-04-05,Search_Genel_Kategori,987654322,Urun_Kategorisi,40770,2536,12724.01,0.0622,5.0174,108,96221.75,TRY
2024-04-05,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,46766,2453,12532.84,0.0525,5.1092,338,363126.45,TRY
2024-04-05,Display_Remarketing,987654324,Uzun_Kuyruk,18482,916,2542.73,0.0496,2.7759,78,50260.37,TRY
2024-04-05,YouTube_TrueView,987654325,Urun_Kategorisi,51179,2588,8170.11,0.0506,3.1569,329,297959.63,TRY
2024-04-05,PMAX_Performans,987654326,Marka_Kelimeleri,49298,4832,16497.82,0.098,3.4143,209,127428.76,TRY
2024-04-06,Search_Marka_2024,987654321,Genel_Kategoriler,28073,2110,5033.2,0.0752,2.3854,156,159301.8,TRY
2024-04-06,Search_Genel_Kategori,987654322,Marka_Kelimeleri,51243,4346,21628.52,0.0848,4.9766,261,181778.83,TRY
2024-04-06,Shopping_Urun_Feed,987654323,Remarketing_Listesi,67821,6091,14454.4,0.0898,2.3731,502,223372.71,TRY
2024-04-07,Search_Marka_2024,987654321,Urun_Kategorisi,34688,2062,10757.35,0.0594,5.2169,162,61961.36,TRY
2024-04-07,Search_Genel_Kategori,987654322,Genel_Kategoriler,78273,8505,43925.07,0.1087,5.1646,878,616659.22,TRY
2024-04-07,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,72559,3394,12199.14,0.0468,3.5943,156,102296.83,TRY
2024-04-07,Display_Remarketing,987654324,Remarketing_Listesi,56898,3074,9345.32,0.054,3.0401,154,64375.4,TRY
2024-04-07,YouTube_TrueView,987654325,Uzun_Kuyruk,32742,2124,4460.49,0.0649,2.1,142,48092.27,TRY
2024-04-07,PMAX_Performans,987654326,Urun_Kategorisi,36691,3788,9749.38,0.1032,2.5738,485,508501.71,TRY
2024-04-08,Search_Marka_2024,987654321,Remarketing_Listesi,74906,3193,14123.71,0.0426,4.4233,334,217013.59,TRY
2024-04-08,Search_Genel_Kategori,987654322,Uzun_Kuyruk,60964,2896,9741.41,0.0475,3.3637,291,255861.32,TRY
2024-04-08,Shopping_Urun_Feed,987654323,Urun_Kategorisi,19358,1394,6833.55,0.072,4.9021,52,60955.85,TRY
2024-04-08,Display_Remarketing,987654324,Rakip_Kelimeleri,12413,1060,2878.97,0.0854,2.716,74,55681.72,TRY
2024-04-09,Search_Marka_2024,987654321,Marka_Kelimeleri,60065,2452,6276.86,0.0408,2.5599,197,135989.73,TRY
2024-04-09,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,19954,995,1956.88,0.0499,1.9667,113,91442.71,TRY
2024-04-09,Shopping_Urun_Feed,987654323,Remarketing_Listesi,52860,3128,6522.67,0.0592,2.0853,132,87293.66,TRY
2024-04-09,Display_Remarketing,987654324,Remarketing_Listesi,29353,2611,12584.3,0.089,4.8197,125,96863.49,TRY
2024-04-09,YouTube_TrueView,987654325,Marka_Kelimeleri,68963,4434,10711.88,0.0643,2.4159,443,237912.44,TRY
2024-04-09,PMAX_Performans,987654326,Rakip_Kelimeleri,36019,3795,9570.92,0.1054,2.522,511,155144,TRY
2024-04-10,Search_Marka_2024,987654321,Genel_Kategoriler,55709,3232,5799.86,0.058,1.7945,442,280010.1,TRY
2024-04-10,Search_Genel_Kategori,987654322,Urun_Kategorisi,34471,1727,5654.98,0.0501,3.2745,186,153051.94,TRY
2024-04-10,Shopping_Urun_Feed,987654323,Urun_Kategorisi,45390,3859,7131.31,0.085,1.848,414,118540.34,TRY
2024-04-10,Display_Remarketing,987654324,Uzun_Kuyruk,17827,1634,4771.44,0.0917,2.9201,54,28502.16,TRY
2024-04-11,Search_Marka_2024,987654321,Urun_Kategorisi,74178,3104,6196.29,0.0418,1.9962,183,136317.73,TRY
2024-04-11,Search_Genel_Kategori,987654322,Remarketing_Listesi,76714,8278,45426.84,0.1079,5.4877,890,654456.49,TRY
2024-04-11,Shopping_Urun_Feed,987654323,Remarketing_Listesi,41137,4888,12566.31,0.1188,2.5708,666,569835.51,TRY
2024-04-11,Display_Remarketing,987654324,Marka_Kelimeleri,39036,2135,10204.86,0.0547,4.7798,128,151899.36,TRY
2024-04-12,Search_Marka_2024,987654321,Marka_Kelimeleri,28173,2998,6691.53,0.1064,2.232,334,132839.42,TRY
2024-04-12,Search_Genel_Kategori,987654322,Uzun_Kuyruk,10998,810,4437.31,0.0736,5.4782,28,30802.29,TRY
2024-04-12,Shopping_Urun_Feed,987654323,Urun_Kategorisi,76916,5329,18039.48,0.0693,3.3852,470,177357.62,TRY
2024-04-13,Search_Marka_2024,987654321,Uzun_Kuyruk,50687,2792,6385.97,0.0551,2.2872,222,177079.75,TRY
2024-04-13,Search_Genel_Kategori,987654322,Genel_Kategoriler,19613,1345,2845.18,0.0686,2.1154,72,44817.55,TRY
2024-04-13,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,20715,1793,3368.93,0.0866,1.8789,113,111953.35,TRY
2024-04-13,Display_Remarketing,987654324,Remarketing_Listesi,49886,5791,20296.85,0.1161,3.5049,418,109376.67,TRY
2024-04-14,Search_Marka_2024,987654321,Remarketing_Listesi,20364,1109,2869.32,0.0545,2.5873,142,30733.21,TRY
2024-04-14,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,55417,4774,26116.74,0.0861,5.4706,513,301894.63,TRY
2024-04-14,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,21157,1479,5374.45,0.0699,3.6338,147,149971.99,TRY
2024-04-14,Display_Remarketing,987654324,Remarketing_Listesi,52597,3909,13574.7,0.0743,3.4727,169,183002.63,TRY
2024-04-14,YouTube_TrueView,987654325,Urun_Kategorisi,76555,8353,33927.9,0.1091,4.0618,415,221755.35,TRY
2024-04-14,PMAX_Performans,987654326,Urun_Kategorisi,61789,5826,18312.86,0.0943,3.1433,443,234357.69,TRY
2024-04-15,Search_Marka_2024,987654321,Remarketing_Listesi,50365,6036,25364.48,0.1198,4.2022,620,588366.68,TRY
2024-04-15,Search_Genel_Kategori,987654322,Uzun_Kuyruk,34953,3005,15142.81,0.086,5.0392,246,60290.41,TRY
2024-04-15,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,9327,678,3174.61,0.0727,4.6823,73,19911.42,TRY
2024-04-15,Display_Remarketing,987654324,Uzun_Kuyruk,12273,1221,4029.35,0.0995,3.3,69,79566.9,TRY
2024-04-15,YouTube_TrueView,987654325,Urun_Kategorisi,17875,1808,9607.64,0.1011,5.314,172,40070.54,TRY
2024-04-16,Search_Marka_2024,987654321,Genel_Kategoriler,29382,3479,11211.42,0.1184,3.2226,132,30199.77,TRY
2024-04-16,Search_Genel_Kategori,987654322,Urun_Kategorisi,8715,905,3097.3,0.1038,3.4224,76,56270.68,TRY
2024-04-16,Shopping_Urun_Feed,987654323,Remarketing_Listesi,60651,4566,23979.08,0.0753,5.2517,500,317211.65,TRY
2024-04-16,Display_Remarketing,987654324,Remarketing_Listesi,16947,1773,9548.56,0.1046,5.3855,189,82373.94,TRY
2024-04-17,Search_Marka_2024,987654321,Remarketing_Listesi,63748,4175,22275.73,0.0655,5.3355,312,127729.6,TRY
2024-04-17,Search_Genel_Kategori,987654322,Remarketing_Listesi,11757,940,4295.61,0.08,4.5698,51,50835.77,TRY
2024-04-17,Shopping_Urun_Feed,987654323,Urun_Kategorisi,64802,7685,18826.92,0.1186,2.4498,804,165904.02,TRY
2024-04-17,Display_Remarketing,987654324,Uzun_Kuyruk,12181,594,2153.85,0.0488,3.626,81,19726.96,TRY
2024-04-17,YouTube_TrueView,987654325,Urun_Kategorisi,33321,2586,13487.5,0.0776,5.2156,257,84853.14,TRY
2024-04-17,PMAX_Performans,987654326,Urun_Kategorisi,58331,6691,31932.36,0.1147,4.7724,742,426055.66,TRY
2024-04-18,Search_Marka_2024,987654321,Uzun_Kuyruk,56978,5224,25156.01,0.0917,4.8155,508,207448.19,TRY
2024-04-18,Search_Genel_Kategori,987654322,Uzun_Kuyruk,35440,2439,8358.29,0.0688,3.4269,250,46773.16,TRY
2024-04-18,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,59992,3385,6451.3,0.0564,1.9058,321,179914.53,TRY
2024-04-18,Display_Remarketing,987654324,Genel_Kategoriler,9476,547,2556.44,0.0577,4.6736,43,45592.91,TRY
2024-04-18,YouTube_TrueView,987654325,Genel_Kategoriler,13766,1395,5832.28,0.1013,4.1808,129,64783.25,TRY
2024-04-19,Search_Marka_2024,987654321,Remarketing_Listesi,34121,4067,14489.67,0.1192,3.5627,133,146623.79,TRY
2024-04-19,Search_Genel_Kategori,987654322,Marka_Kelimeleri,32243,2098,4932.45,0.0651,2.351,106,124490.52,TRY
2024-04-19,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,18597,2184,3891.99,0.1174,1.782,162,124699.01,TRY
2024-04-19,Display_Remarketing,987654324,Rakip_Kelimeleri,41840,2783,13991.66,0.0665,5.0275,278,185291.57,TRY
2024-04-20,Search_Marka_2024,987654321,Rakip_Kelimeleri,57201,6020,19940.99,0.1052,3.3125,483,224968.02,TRY
2024-04-20,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,8309,958,3181.32,0.1153,3.3208,76,27869.73,TRY
2024-04-20,Shopping_Urun_Feed,987654323,Genel_Kategoriler,39066,3572,6513.23,0.0914,1.8234,364,322177.16,TRY
2024-04-20,Display_Remarketing,987654324,Remarketing_Listesi,63550,6679,28056.1,0.1051,4.2006,617,477554.63,TRY
2024-04-21,Search_Marka_2024,987654321,Uzun_Kuyruk,43341,4677,11659.03,0.1079,2.4928,417,155239.78,TRY
2024-04-21,Search_Genel_Kategori,987654322,Remarketing_Listesi,60739,6472,30894.6,0.1066,4.7736,378,420586.38,TRY
2024-04-21,Shopping_Urun_Feed,987654323,Remarketing_Listesi,26145,1595,4969.09,0.061,3.1154,122,101970.09,TRY
2024-04-22,Search_Marka_2024,987654321,Rakip_Kelimeleri,73192,6166,33043.2,0.0842,5.3589,477,87222.75,TRY
2024-04-22,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,17998,1179,6091.18,0.0655,5.1664,78,37463.54,TRY
2024-04-22,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,30193,3320,10986.26,0.11,3.3091,156,129776.6,TRY
2024-04-22,Display_Remarketing,987654324,Rakip_Kelimeleri,72073,4027,16120.7,0.0559,4.0032,537,543024.09,TRY
2024-04-22,YouTube_TrueView,987654325,Urun_Kategorisi,33099,3473,9788.68,0.1049,2.8185,266,282429.13,TRY
2024-04-23,Search_Marka_2024,987654321,Urun_Kategorisi,58102,5757,16643.56,0.0991,2.891,771,153518.28,TRY
2024-04-23,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,37399,4094,8220.82,0.1095,2.008,533,607511.56,TRY
2024-04-23,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,71594,5770,11889.13,0.0806,2.0605,702,562370.41,TRY
2024-04-23,Display_Remarketing,987654324,Uzun_Kuyruk,33023,1841,3929.07,0.0557,2.1342,218,199542,TRY
2024-04-24,Search_Marka_2024,987654321,Remarketing_Listesi,29274,1774,9243.45,0.0606,5.2105,220,80253,TRY
2024-04-24,Search_Genel_Kategori,987654322,Genel_Kategoriler,40453,3141,12958.13,0.0776,4.1255,344,334500.32,TRY
2024-04-24,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,37670,3263,5479.27,0.0866,1.6792,195,224246.02,TRY
2024-04-24,Display_Remarketing,987654324,Remarketing_Listesi,50880,2682,14495.33,0.0527,5.4047,235,268660.43,TRY
2024-04-25,Search_Marka_2024,987654321,Marka_Kelimeleri,64886,5116,24925.58,0.0788,4.8721,474,130341.03,TRY
2024-04-25,Search_Genel_Kategori,987654322,Remarketing_Listesi,17767,713,3087.95,0.0401,4.3309,64,25878.55,TRY
2024-04-25,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,52453,2966,4516.56,0.0565,1.5228,286,316148.25,TRY
2024-04-25,Display_Remarketing,987654324,Uzun_Kuyruk,19591,1396,4404.44,0.0713,3.155,185,155915.3,TRY
2024-04-25,YouTube_TrueView,987654325,Urun_Kategorisi,39188,2720,4640.06,0.0694,1.7059,303,110988.83,TRY
2024-04-26,Search_Marka_2024,987654321,Rakip_Kelimeleri,68250,6744,32191.67,0.0988,4.7734,529,434380.05,TRY
2024-04-26,Search_Genel_Kategori,987654322,Uzun_Kuyruk,31859,2440,11739.07,0.0766,4.8111,139,26784.86,TRY
2024-04-26,Shopping_Urun_Feed,987654323,Urun_Kategorisi,64216,4706,20051.12,0.0733,4.2608,629,293136.5,TRY
2024-04-26,Display_Remarketing,987654324,Remarketing_Listesi,59509,5535,10023.15,0.093,1.8109,589,277070.25,TRY
2024-04-27,Search_Marka_2024,987654321,Urun_Kategorisi,37857,2457,8894.75,0.0649,3.6202,111,89899.42,TRY
2024-04-27,Search_Genel_Kategori,987654322,Genel_Kategoriler,33643,3503,14052.89,0.1041,4.0117,375,176057.62,TRY
2024-04-27,Shopping_Urun_Feed,987654323,Genel_Kategoriler,41552,2802,11666.1,0.0674,4.1635,281,267296.77,TRY
2024-04-27,Display_Remarketing,987654324,Marka_Kelimeleri,74934,3567,6379.36,0.0476,1.7884,315,214584.94,TRY
2024-04-27,YouTube_TrueView,987654325,Genel_Kategoriler,53993,4162,19842.43,0.0771,4.7675,539,379116.37,TRY
2024-04-27,PMAX_Performans,987654326,Marka_Kelimeleri,20416,1424,3543.82,0.0697,2.4886,173,113842.22,TRY
2024-04-28,Search_Marka_2024,987654321,Rakip_Kelimeleri,46856,4741,11404.46,0.1012,2.4055,244,212039.27,TRY
2024-04-28,Search_Genel_Kategori,987654322,Remarketing_Listesi,34234,3713,19622.91,0.1085,5.2849,374,199994.3,TRY
2024-04-28,Shopping_Urun_Feed,987654323,Remarketing_Listesi,41956,2381,4913.66,0.0567,2.0637,96,99073.54,TRY
2024-04-28,Display_Remarketing,987654324,Rakip_Kelimeleri,11173,1092,4234.77,0.0977,3.878,75,79587.92,TRY
2024-04-28,YouTube_TrueView,987654325,Marka_Kelimeleri,37374,2534,8071.99,0.0678,3.1855,233,90417.82,TRY
2024-04-28,PMAX_Performans,987654326,Urun_Kategorisi,45917,3178,14897.4,0.0692,4.6877,167,94722.24,TRY
2024-04-29,Search_Marka_2024,987654321,Remarketing_Listesi,30641,3261,15112.87,0.1064,4.6344,330,81292.16,TRY
2024-04-29,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,47802,3704,13415.3,0.0775,3.6218,275,299913.47,TRY
2024-04-29,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,15046,1110,2793.93,0.0738,2.5171,80,22237.59,TRY
2024-04-29,Display_Remarketing,987654324,Remarketing_Listesi,54760,5862,21735.71,0.107,3.7079,251,156363.22,TRY
2024-04-29,YouTube_TrueView,987654325,Urun_Kategorisi,47042,3975,18467.9,0.0845,4.646,322,98863.54,TRY
2024-04-30,Search_Marka_2024,987654321,Uzun_Kuyruk,20770,1372,4924.11,0.0661,3.589,135,102313.91,TRY
2024-04-30,Search_Genel_Kategori,987654322,Remarketing_Listesi,12904,865,3871.53,0.067,4.4758,35,28112.03,TRY
2024-04-30,Shopping_Urun_Feed,987654323,Remarketing_Listesi,20100,1779,5464.36,0.0885,3.0716,221,240287.56,TRY
2024-04-30,Display_Remarketing,987654324,Marka_Kelimeleri,71035,3582,16412.49,0.0504,4.5819,468,165715.09,TRY
2024-05-01,Search_Marka_2024,987654321,Urun_Kategorisi,21207,1013,2751.23,0.0478,2.7159,122,119838.89,TRY
2024-05-01,Search_Genel_Kategori,987654322,Remarketing_Listesi,58768,5997,24797.56,0.102,4.135,266,134567.47,TRY
2024-05-01,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,52950,3385,14263.67,0.0639,4.2138,160,49731.25,TRY
2024-05-01,Display_Remarketing,987654324,Rakip_Kelimeleri,75627,7457,38341.87,0.0986,5.1417,330,152715.49,TRY
2024-05-01,YouTube_TrueView,987654325,Marka_Kelimeleri,51624,5021,10829.43,0.0973,2.1568,613,207203.84,TRY
2024-05-01,PMAX_Performans,987654326,Urun_Kategorisi,14655,1040,1998.76,0.071,1.9219,123,89012.62,TRY
2024-05-02,Search_Marka_2024,987654321,Uzun_Kuyruk,25700,1294,2566.91,0.0503,1.9837,84,67911.7,TRY
2024-05-02,Search_Genel_Kategori,987654322,Marka_Kelimeleri,39949,4542,23080.28,0.1137,5.0815,564,135899.75,TRY
2024-05-02,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,14622,1686,5964.55,0.1153,3.5377,176,175862.69,TRY
2024-05-02,Display_Remarketing,987654324,Remarketing_Listesi,82849,4432,11994.53,0.0535,2.7063,208,198108.66,TRY
2024-05-03,Search_Marka_2024,987654321,Urun_Kategorisi,52496,4847,15860.29,0.0923,3.2722,424,433660.46,TRY
2024-05-03,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,13274,1490,6542.19,0.1122,4.3907,185,177597.27,TRY
2024-05-03,Shopping_Urun_Feed,987654323,Urun_Kategorisi,38274,2024,5737.51,0.0529,2.8347,121,57153,TRY
2024-05-03,Display_Remarketing,987654324,Genel_Kategoriler,43734,4658,16094.98,0.1065,3.4553,559,128458.35,TRY
2024-05-04,Search_Marka_2024,987654321,Genel_Kategoriler,75089,4152,14297.15,0.0553,3.4434,464,522134.82,TRY
2024-05-04,Search_Genel_Kategori,987654322,Genel_Kategoriler,77514,3814,17009.26,0.0492,4.4597,418,221548.2,TRY
2024-05-04,Shopping_Urun_Feed,987654323,Urun_Kategorisi,21165,1818,8838.24,0.0859,4.8615,59,22163.89,TRY
2024-05-04,Display_Remarketing,987654324,Marka_Kelimeleri,66941,4696,16622,0.0702,3.5396,205,165761.2,TRY
2024-05-05,Search_Marka_2024,987654321,Rakip_Kelimeleri,10825,560,3027.59,0.0517,5.4064,44,22142.42,TRY
2024-05-05,Search_Genel_Kategori,987654322,Marka_Kelimeleri,9333,387,1311.93,0.0415,3.39,24,6199.97,TRY
2024-05-05,Shopping_Urun_Feed,987654323,Remarketing_Listesi,11662,1140,5691.61,0.0978,4.9926,41,35103.77,TRY
2024-05-06,Search_Marka_2024,987654321,Genel_Kategoriler,18573,1721,9002.7,0.0927,5.2311,106,21060.75,TRY
2024-05-06,Search_Genel_Kategori,987654322,Urun_Kategorisi,73459,6283,10586.84,0.0855,1.685,764,219979.35,TRY
2024-05-06,Shopping_Urun_Feed,987654323,Urun_Kategorisi,20419,1466,2244.32,0.0718,1.5309,118,133063.43,TRY
2024-05-06,Display_Remarketing,987654324,Urun_Kategorisi,47047,2970,5469.27,0.0631,1.8415,405,415474.11,TRY
2024-05-07,Search_Marka_2024,987654321,Genel_Kategoriler,80466,7444,31232.43,0.0925,4.1957,387,222877.99,TRY
2024-05-07,Search_Genel_Kategori,987654322,Genel_Kategoriler,32575,2619,7889.59,0.0804,3.0124,296,67643.15,TRY
2024-05-07,Shopping_Urun_Feed,987654323,Remarketing_Listesi,73241,7981,32776.19,0.109,4.1068,246,85649.2,TRY
2024-05-07,Display_Remarketing,987654324,Urun_Kategorisi,27031,1452,4849.48,0.0537,3.3399,80,30190.52,TRY
2024-05-07,YouTube_TrueView,987654325,Uzun_Kuyruk,75033,4789,13716.91,0.0638,2.8643,473,263973.06,TRY
2024-05-08,Search_Marka_2024,987654321,Uzun_Kuyruk,28915,2335,11128.98,0.0808,4.7662,266,284052.4,TRY
2024-05-08,Search_Genel_Kategori,987654322,Uzun_Kuyruk,37247,2845,12450.63,0.0764,4.3763,292,285281.33,TRY
2024-05-08,Shopping_Urun_Feed,987654323,Remarketing_Listesi,26611,1081,3636.1,0.0406,3.3636,86,78878.35,TRY
2024-05-08,Display_Remarketing,987654324,Marka_Kelimeleri,28091,3127,10219.11,0.1113,3.268,372,338949.32,TRY
2024-05-09,Search_Marka_2024,987654321,Rakip_Kelimeleri,31671,2945,7456,0.093,2.5317,404,132748.24,TRY
2024-05-09,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,39852,2815,5470.23,0.0706,1.9432,190,96835.37,TRY
2024-05-09,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,31941,2430,4102.3,0.0761,1.6882,79,89938.85,TRY
2024-05-09,Display_Remarketing,987654324,Uzun_Kuyruk,57502,6448,13879.1,0.1121,2.1525,238,96617.72,TRY
2024-05-09,YouTube_TrueView,987654325,Genel_Kategoriler,81714,8239,12610.05,0.1008,1.5305,851,703432.5,TRY
2024-05-10,Search_Marka_2024,987654321,Marka_Kelimeleri,64447,6470,32754.56,0.1004,5.0625,762,375111.57,TRY
2024-05-10,Search_Genel_Kategori,987654322,Remarketing_Listesi,59018,5282,9027.98,0.0895,1.7092,470,184627.53,TRY
2024-05-10,Shopping_Urun_Feed,987654323,Genel_Kategoriler,73409,3016,8115.44,0.0411,2.6908,145,146400.61,TRY
2024-05-10,Display_Remarketing,987654324,Uzun_Kuyruk,23838,2503,13245.09,0.105,5.2917,198,43388.62,TRY
2024-05-10,YouTube_TrueView,987654325,Uzun_Kuyruk,59109,4996,12091.24,0.0845,2.4202,665,746040.48,TRY
2024-05-11,Search_Marka_2024,987654321,Uzun_Kuyruk,72018,7498,40131.81,0.1041,5.3523,800,176483.29,TRY
2024-05-11,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,22076,1849,4624.98,0.0838,2.5013,253,102003.25,TRY
2024-05-11,Shopping_Urun_Feed,987654323,Genel_Kategoriler,49401,4230,10582.39,0.0856,2.5017,346,350311.77,TRY
2024-05-11,Display_Remarketing,987654324,Urun_Kategorisi,80540,3301,13144.91,0.041,3.9821,350,173797.37,TRY
2024-05-11,YouTube_TrueView,987654325,Urun_Kategorisi,77227,9257,19833.33,0.1199,2.1425,592,209793.7,TRY
2024-05-12,Search_Marka_2024,987654321,Rakip_Kelimeleri,63796,2710,10086.54,0.0425,3.722,108,107611.76,TRY
2024-05-12,Search_Genel_Kategori,987654322,Remarketing_Listesi,17976,756,3188.6,0.0421,4.2177,100,60197.11,TRY
2024-05-12,Shopping_Urun_Feed,987654323,Remarketing_Listesi,68338,6053,19100.1,0.0886,3.1555,199,68672.51,TRY
2024-05-12,Display_Remarketing,987654324,Remarketing_Listesi,75356,8791,30407.01,0.1167,3.4589,456,179709.94,TRY
2024-05-13,Search_Marka_2024,987654321,Remarketing_Listesi,67832,3430,7802.58,0.0506,2.2748,385,308676.84,TRY
2024-05-13,Search_Genel_Kategori,987654322,Uzun_Kuyruk,32613,1305,5005.24,0.04,3.8354,91,99459.5,TRY
2024-05-13,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,44781,3003,8131.8,0.0671,2.7079,307,109331.15,TRY
2024-05-13,Display_Remarketing,987654324,Remarketing_Listesi,60821,2762,9044.94,0.0454,3.2748,331,145277.86,TRY
2024-05-14,Search_Marka_2024,987654321,Genel_Kategoriler,11143,911,2744.72,0.0818,3.0129,47,37665.13,TRY
2024-05-14,Search_Genel_Kategori,987654322,Marka_Kelimeleri,65864,4467,18745.58,0.0678,4.1965,279,232858.14,TRY
2024-05-14,Shopping_Urun_Feed,987654323,Remarketing_Listesi,57219,3616,17426.49,0.0632,4.8193,482,410062.05,TRY
2024-05-14,Display_Remarketing,987654324,Genel_Kategoriler,75378,7939,27713.58,0.1053,3.4908,336,373501.94,TRY
2024-05-14,YouTube_TrueView,987654325,Remarketing_Listesi,23371,2563,4135.27,0.1097,1.6134,338,403157.06,TRY
2024-05-15,Search_Marka_2024,987654321,Uzun_Kuyruk,60320,4992,12772.24,0.0828,2.5585,565,501834.75,TRY
2024-05-15,Search_Genel_Kategori,987654322,Remarketing_Listesi,78802,6545,24495.22,0.0831,3.7426,792,209793,TRY
2024-05-15,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,25864,2727,14890.14,0.1054,5.4603,243,81348.06,TRY
2024-05-15,Display_Remarketing,987654324,Urun_Kategorisi,65984,4660,13442.69,0.0706,2.8847,317,177770.45,TRY
2024-05-16,Search_Marka_2024,987654321,Urun_Kategorisi,17083,1816,8412.65,0.1063,4.6325,243,90917.42,TRY
2024-05-16,Search_Genel_Kategori,987654322,Marka_Kelimeleri,53592,6165,20476.82,0.115,3.3215,523,268154.04,TRY
2024-05-16,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,22703,2226,10047.43,0.098,4.5137,190,131951.59,TRY
2024-05-16,Display_Remarketing,987654324,Urun_Kategorisi,50697,4757,15015.86,0.0938,3.1566,419,386498.06,TRY
2024-05-16,YouTube_TrueView,987654325,Urun_Kategorisi,81225,7041,37207.16,0.0867,5.2844,616,437792.81,TRY
2024-05-16,PMAX_Performans,987654326,Urun_Kategorisi,72849,2936,14708.26,0.0403,5.0096,118,91916.81,TRY
2024-05-17,Search_Marka_2024,987654321,Rakip_Kelimeleri,63399,7356,37705.17,0.116,5.1258,911,821850.15,TRY
2024-05-17,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,51079,2844,11009.99,0.0557,3.8713,363,70813.27,TRY
2024-05-17,Shopping_Urun_Feed,987654323,Remarketing_Listesi,72813,6736,24845.46,0.0925,3.6885,759,523531.35,TRY
2024-05-18,Search_Marka_2024,987654321,Genel_Kategoriler,74428,8447,32111.71,0.1135,3.8016,314,88543.22,TRY
2024-05-18,Search_Genel_Kategori,987654322,Genel_Kategoriler,67653,6723,28950.69,0.0994,4.3062,567,157095.59,TRY
2024-05-18,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,45508,2123,11337.05,0.0467,5.3401,294,266682.51,TRY
2024-05-18,Display_Remarketing,987654324,Marka_Kelimeleri,34080,2352,4427.84,0.069,1.8826,217,229015.62,TRY
2024-05-18,YouTube_TrueView,987654325,Urun_Kategorisi,69636,5329,18529.95,0.0765,3.4772,163,192552.28,TRY
