date,channel,device,step_name,step_order,session_count
2024-08-18,direct,mobile,visit,1,3746
2024-08-18,direct,mobile,product_view,2,1991
2024-08-18,direct,mobile,add_to_cart,3,687
2024-08-18,direct,mobile,checkout,4,335
2024-08-18,direct,mobile,purchase,5,245
2024-08-18,direct,desktop,visit,1,1456
2024-08-18,direct,desktop,product_view,2,882
2024-08-18,direct,desktop,add_to_cart,3,292
2024-08-18,direct,desktop,checkout,4,165
2024-08-18,direct,desktop,purchase,5,127
2024-08-18,direct,tablet,visit,1,366
2024-08-18,direct,tablet,product_view,2,220
2024-08-18,direct,tablet,add_to_cart,3,90
2024-08-18,direct,tablet,checkout,4,47
2024-08-18,direct,tablet,purchase,5,29
2024-08-18,tiktok,mobile,visit,1,4024
2024-08-18,tiktok,mobile,product_view,2,2622
2024-08-18,tiktok,mobile,add_to_cart,3,982
2024-08-18,tiktok,mobile,checkout,4,559
2024-08-18,tiktok,mobile,purchase,5,324
2024-08-18,tiktok,desktop,visit,1,1608
2024-08-18,tiktok,desktop,product_view,2,804
2024-08-18,tiktok,desktop,add_to_cart,3,207
2024-08-18,tiktok,desktop,checkout,4,86
2024-08-18,tiktok,desktop,purchase,5,67
2024-08-18,tiktok,tablet,visit,1,386
2024-08-18,tiktok,tablet,product_view,2,262
2024-08-18,tiktok,tablet,add_to_cart,3,68
2024-08-18,tiktok,tablet,checkout,4,34
2024-08-18,tiktok,tablet,purchase,5,25
2024-08-19,meta,mobile,visit,1,6361
2024-08-19,meta,mobile,product_view,2,4356
2024-08-19,meta,mobile,add_to_cart,3,1280
2024-08-19,meta,mobile,checkout,4,543
2024-08-19,meta,mobile,purchase,5,406
2024-08-19,meta,desktop,visit,1,4482
2024-08-19,meta,desktop,product_view,2,2691
2024-08-19,meta,desktop,add_to_cart,3,1048
2024-08-19,meta,desktop,checkout,4,474
2024-08-19,meta,desktop,purchase,5,330
2024-08-19,meta,tablet,visit,1,1117
2024-08-19,meta,tablet,product_view,2,588
2024-08-19,meta,tablet,add_to_cart,3,171
2024-08-19,meta,tablet,checkout,4,110
2024-08-19,meta,tablet,purchase,5,64
2024-08-19,google,mobile,visit,1,7173
2024-08-19,google,mobile,product_view,2,4114
2024-08-19,google,mobile,add_to_cart,3,1632
2024-08-19,google,mobile,checkout,4,792
2024-08-19,google,mobile,purchase,5,453
2024-08-19,google,desktop,visit,1,1381
2024-08-19,google,desktop,product_view,2,979
2024-08-19,google,desktop,add_to_cart,3,275
2024-08-19,google,desktop,checkout,4,153
2024-08-19,google,desktop,purchase,5,97
2024-08-19,google,tablet,visit,1,1876
2024-08-19,google,tablet,product_view,2,1217
2024-08-19,google,tablet,add_to_cart,3,324
2024-08-19,google,tablet,checkout,4,199
2024-08-19,google,tablet,purchase,5,151
2024-08-19,organic,mobile,visit,1,4869
2024-08-19,organic,mobile,product_view,2,3123
2024-08-19,organic,mobile,add_to_cart,3,1260
2024-08-19,organic,mobile,checkout,4,651
2024-08-19,organic,mobile,purchase,5,376
2024-08-19,organic,desktop,visit,1,2181
2024-08-19,organic,desktop,product_view,2,1139
2024-08-19,organic,desktop,add_to_cart,3,299
2024-08-19,organic,desktop,checkout,4,120
2024-08-19,organic,desktop,purchase,5,66
2024-08-19,organic,tablet,visit,1,1047
2024-08-19,organic,tablet,product_view,2,650
2024-08-19,organic,tablet,add_to_cart,3,224
2024-08-19,organic,tablet,checkout,4,134
2024-08-19,organic,tablet,purchase,5,91
2024-08-19,email,mobile,visit,1,3475
2024-08-19,email,mobile,product_view,2,2016
2024-08-19,email,mobile,add_to_cart,3,737
2024-08-19,email,mobile,checkout,4,373
2024-08-19,email,mobile,purchase,5,228
2024-08-19,email,desktop,visit,1,2363
2024-08-19,email,desktop,product_view,2,1270
2024-08-19,email,desktop,add_to_cart,3,344
2024-08-19,email,desktop,checkout,4,210
2024-08-19,email,desktop,purchase,5,119
2024-08-19,email,tablet,visit,1,555
2024-08-19,email,tablet,product_view,2,383
2024-08-19,email,tablet,add_to_cart,3,106
2024-08-19,email,tablet,checkout,4,51
2024-08-19,email,tablet,purchase,5,29
2024-08-19,direct,mobile,visit,1,2357
2024-08-19,direct,mobile,product_view,2,1246
2024-08-19,direct,mobile,add_to_cart,3,414
2024-08-19,direct,mobile,checkout,4,181
2024-08-19,direct,mobile,purchase,5,102
2024-08-19,direct,desktop,visit,1,689
2024-08-19,direct,desktop,product_view,2,398
2024-08-19,direct,desktop,add_to_cart,3,131
2024-08-19,direct,desktop,checkout,4,64
2024-08-19,direct,desktop,purchase,5,45
2024-08-19,direct,tablet,visit,1,1440
2024-08-19,direct,tablet,product_view,2,748
2024-08-19,direct,tablet,add_to_cart,3,252
2024-08-19,direct,tablet,checkout,4,120
2024-08-19,direct,tablet,purchase,5,95
2024-08-19,tiktok,mobile,visit,1,4730
2024-08-19,tiktok,mobile,product_view,2,2454
2024-08-19,tiktok,mobile,add_to_cart,3,737
2024-08-19,tiktok,mobile,checkout,4,330
2024-08-19,tiktok,mobile,purchase,5,239
2024-08-19,tiktok,desktop,visit,1,2347
2024-08-19,tiktok,desktop,product_view,2,1225
2024-08-19,tiktok,desktop,add_to_cart,3,360
2024-08-19,tiktok,desktop,checkout,4,232
2024-08-19,tiktok,desktop,purchase,5,162
2024-08-19,tiktok,tablet,visit,1,1103
2024-08-19,tiktok,tablet,product_view,2,791
2024-08-19,tiktok,tablet,add_to_cart,3,263
2024-08-19,tiktok,tablet,checkout,4,162
2024-08-19,tiktok,tablet,purchase,5,99
2024-08-20,meta,mobile,visit,1,4444
2024-08-20,meta,mobile,product_view,2,2798
2024-08-20,meta,mobile,add_to_cart,3,1159
2024-08-20,meta,mobile,checkout,4,658
2024-08-20,meta,mobile,purchase,5,451
2024-08-20,meta,desktop,visit,1,3835
2024-08-20,meta,desktop,product_view,2,2751
2024-08-20,meta,desktop,add_to_cart,3,1121
2024-08-20,meta,desktop,checkout,4,511
2024-08-20,meta,desktop,purchase,5,322
2024-08-20,meta,tablet,visit,1,1606
2024-08-20,meta,tablet,product_view,2,973
2024-08-20,meta,tablet,add_to_cart,3,399
2024-08-20,meta,tablet,checkout,4,172
2024-08-20,meta,tablet,purchase,5,101
2024-08-20,google,mobile,visit,1,7428
2024-08-20,google,mobile,product_view,2,4309
2024-08-20,google,mobile,add_to_cart,3,1598
2024-08-20,google,mobile,checkout,4,818
2024-08-20,google,mobile,purchase,5,525
2024-08-20,google,desktop,visit,1,5028
2024-08-20,google,desktop,product_view,2,3085
2024-08-20,google,desktop,add_to_cart,3,1282
2024-08-20,google,desktop,checkout,4,823
2024-08-20,google,desktop,purchase,5,558
2024-08-20,google,tablet,visit,1,383
2024-08-20,google,tablet,product_view,2,208
2024-08-20,google,tablet,add_to_cart,3,63
2024-08-20,google,tablet,checkout,4,37
2024-08-20,google,tablet,purchase,5,25
2024-08-20,organic,mobile,visit,1,3312
2024-08-20,organic,mobile,product_view,2,1698
2024-08-20,organic,mobile,add_to_cart,3,437
2024-08-20,organic,mobile,checkout,4,271
2024-08-20,organic,mobile,purchase,5,151
2024-08-20,organic,desktop,visit,1,3210
2024-08-20,organic,desktop,product_view,2,1909
2024-08-20,organic,desktop,add_to_cart,3,752
2024-08-20,organic,desktop,checkout,4,460
2024-08-20,organic,desktop,purchase,5,292
2024-08-20,organic,tablet,visit,1,577
2024-08-20,organic,tablet,product_view,2,373
2024-08-20,organic,tablet,add_to_cart,3,100
2024-08-20,organic,tablet,checkout,4,55
2024-08-20,organic,tablet,purchase,5,30
2024-08-20,email,mobile,visit,1,1566
2024-08-20,email,mobile,product_view,2,1084
2024-08-20,email,mobile,add_to_cart,3,368
2024-08-20,email,mobile,checkout,4,220
2024-08-20,email,mobile,purchase,5,156
2024-08-20,email,desktop,visit,1,733
2024-08-20,email,desktop,product_view,2,490
2024-08-20,email,desktop,add_to_cart,3,169
2024-08-20,email,desktop,checkout,4,74
2024-08-20,email,desktop,purchase,5,44
2024-08-20,email,tablet,visit,1,1410
2024-08-20,email,tablet,product_view,2,820
2024-08-20,email,tablet,add_to_cart,3,334
2024-08-20,email,tablet,checkout,4,198
2024-08-20,email,tablet,purchase,5,142
2024-08-20,direct,mobile,visit,1,1389
2024-08-20,direct,mobile,product_view,2,763
2024-08-20,direct,mobile,add_to_cart,3,283
2024-08-20,direct,mobile,checkout,4,140
2024-08-20,direct,mobile,purchase,5,86
2024-08-20,direct,desktop,visit,1,2101
2024-08-20,direct,desktop,product_view,2,1445
2024-08-20,direct,desktop,add_to_cart,3,388
2024-08-20,direct,desktop,checkout,4,222
2024-08-20,direct,desktop,purchase,5,138
2024-08-20,direct,tablet,visit,1,919
2024-08-20,direct,tablet,product_view,2,575
2024-08-20,direct,tablet,add_to_cart,3,177
2024-08-20,direct,tablet,checkout,4,114
2024-08-20,direct,tablet,purchase,5,73
2024-08-20,tiktok,mobile,visit,1,4816
2024-08-20,tiktok,mobile,product_view,2,2539
2024-08-20,tiktok,mobile,add_to_cart,3,936
2024-08-20,tiktok,mobile,checkout,4,597
2024-08-20,tiktok,mobile,purchase,5,338
2024-08-20,tiktok,desktop,visit,1,2974
2024-08-20,tiktok,desktop,product_view,2,1669
2024-08-20,tiktok,desktop,add_to_cart,3,513
2024-08-20,tiktok,desktop,checkout,4,212
2024-08-20,tiktok,desktop,purchase,5,156
2024-08-20,tiktok,tablet,visit,1,1111
2024-08-20,tiktok,tablet,product_view,2,769
2024-08-20,tiktok,tablet,add_to_cart,3,270
2024-08-20,tiktok,tablet,checkout,4,174
2024-08-20,tiktok,tablet,purchase,5,129
2024-08-21,meta,mobile,visit,1,6984
2024-08-21,meta,mobile,product_view,2,3941
2024-08-21,meta,mobile,add_to_cart,3,1039
2024-08-21,meta,mobile,checkout,4,608
2024-08-21,meta,mobile,purchase,5,477
2024-08-21,meta,desktop,visit,1,2749
2024-08-21,meta,desktop,product_view,2,1614
2024-08-21,meta,desktop,add_to_cart,3,424
2024-08-21,meta,desktop,checkout,4,226
2024-08-21,meta,desktop,purchase,5,148
2024-08-21,meta,tablet,visit,1,368
2024-08-21,meta,tablet,product_view,2,202
2024-08-21,meta,tablet,add_to_cart,3,69
2024-08-21,meta,tablet,checkout,4,32
2024-08-21,meta,tablet,purchase,5,20
2024-08-21,google,mobile,visit,1,4224
2024-08-21,google,mobile,product_view,2,2203
2024-08-21,google,mobile,add_to_cart,3,913
2024-08-21,google,mobile,checkout,4,444
2024-08-21,google,mobile,purchase,5,303
2024-08-21,google,desktop,visit,1,4976
2024-08-21,google,desktop,product_view,2,2686
2024-08-21,google,desktop,add_to_cart,3,696
2024-08-21,google,desktop,checkout,4,345
2024-08-21,google,desktop,purchase,5,223
2024-08-21,google,tablet,visit,1,570
2024-08-21,google,tablet,product_view,2,386
2024-08-21,google,tablet,add_to_cart,3,127
2024-08-21,google,tablet,checkout,4,64
2024-08-21,google,tablet,purchase,5,36
2024-08-21,organic,mobile,visit,1,5080
2024-08-21,organic,mobile,product_view,2,3182
2024-08-21,organic,mobile,add_to_cart,3,1175
2024-08-21,organic,mobile,checkout,4,745
2024-08-21,organic,mobile,purchase,5,592
2024-08-21,organic,desktop,visit,1,2919
2024-08-21,organic,desktop,product_view,2,1692
2024-08-21,organic,desktop,add_to_cart,3,603
2024-08-21,organic,desktop,checkout,4,280
2024-08-21,organic,desktop,purchase,5,171
2024-08-21,organic,tablet,visit,1,1142
2024-08-21,organic,tablet,product_view,2,700
2024-08-21,organic,tablet,add_to_cart,3,186
2024-08-21,organic,tablet,checkout,4,92
2024-08-21,organic,tablet,purchase,5,63
2024-08-21,email,mobile,visit,1,2585
2024-08-21,email,mobile,product_view,2,1455
2024-08-21,email,mobile,add_to_cart,3,567
2024-08-21,email,mobile,checkout,4,358
2024-08-21,email,mobile,purchase,5,203
2024-08-21,email,desktop,visit,1,2702
2024-08-21,email,desktop,product_view,2,1862
2024-08-21,email,desktop,add_to_cart,3,473
2024-08-21,email,desktop,checkout,4,199
2024-08-21,email,desktop,purchase,5,149
2024-08-21,email,tablet,visit,1,1399
2024-08-21,email,tablet,product_view,2,938
2024-08-21,email,tablet,add_to_cart,3,345
2024-08-21,email,tablet,checkout,4,158
2024-08-21,email,tablet,purchase,5,112
2024-08-21,direct,mobile,visit,1,3525
2024-08-21,direct,mobile,product_view,2,2454
2024-08-21,direct,mobile,add_to_cart,3,876
2024-08-21,direct,mobile,checkout,4,469
2024-08-21,direct,mobile,purchase,5,362
2024-08-21,direct,desktop,visit,1,1063
2024-08-21,direct,desktop,product_view,2,575
2024-08-21,direct,desktop,add_to_cart,3,151
2024-08-21,direct,desktop,checkout,4,87
2024-08-21,direct,desktop,purchase,5,56
2024-08-21,direct,tablet,visit,1,1233
2024-08-21,direct,tablet,product_view,2,849
2024-08-21,direct,tablet,add_to_cart,3,311
2024-08-21,direct,tablet,checkout,4,142
2024-08-21,direct,tablet,purchase,5,89
2024-08-21,tiktok,mobile,visit,1,5438
2024-08-21,tiktok,mobile,product_view,2,2775
2024-08-21,tiktok,mobile,add_to_cart,3,1095
2024-08-21,tiktok,mobile,checkout,4,526
2024-08-21,tiktok,mobile,purchase,5,370
2024-08-21,tiktok,desktop,visit,1,2057
2024-08-21,tiktok,desktop,product_view,2,1181
2024-08-21,tiktok,desktop,add_to_cart,3,402
2024-08-21,tiktok,desktop,checkout,4,177
2024-08-21,tiktok,desktop,purchase,5,119
2024-08-21,tiktok,tablet,visit,1,534
2024-08-21,tiktok,tablet,product_view,2,365
2024-08-21,tiktok,tablet,add_to_cart,3,112
2024-08-21,tiktok,tablet,checkout,4,67
2024-08-21,tiktok,tablet,purchase,5,38
2024-08-22,meta,mobile,visit,1,4928
2024-08-22,meta,mobile,product_view,2,3326
2024-08-22,meta,mobile,add_to_cart,3,1275
2024-08-22,meta,mobile,checkout,4,805
2024-08-22,meta,mobile,purchase,5,621
2024-08-22,meta,desktop,visit,1,4147
2024-08-22,meta,desktop,product_view,2,2877
2024-08-22,meta,desktop,add_to_cart,3,817
2024-08-22,meta,desktop,checkout,4,399
2024-08-22,meta,desktop,purchase,5,256
2024-08-22,meta,tablet,visit,1,935
2024-08-22,meta,tablet,product_view,2,559
2024-08-22,meta,tablet,add_to_cart,3,194
2024-08-22,meta,tablet,checkout,4,82
2024-08-22,meta,tablet,purchase,5,50
2024-08-22,google,mobile,visit,1,4830
2024-08-22,google,mobile,product_view,2,3300
2024-08-22,google,mobile,add_to_cart,3,1178
2024-08-22,google,mobile,checkout,4,707
2024-08-22,google,mobile,purchase,5,558
2024-08-22,google,desktop,visit,1,973
2024-08-22,google,desktop,product_view,2,675
2024-08-22,google,desktop,add_to_cart,3,171
2024-08-22,google,desktop,checkout,4,71
2024-08-22,google,desktop,purchase,5,43
2024-08-22,google,tablet,visit,1,974
2024-08-22,google,tablet,product_view,2,505
2024-08-22,google,tablet,add_to_cart,3,167
2024-08-22,google,tablet,checkout,4,103
2024-08-22,google,tablet,purchase,5,62
2024-08-22,organic,mobile,visit,1,4623
2024-08-22,organic,mobile,product_view,2,2673
2024-08-22,organic,mobile,add_to_cart,3,911
2024-08-22,organic,mobile,checkout,4,391
2024-08-22,organic,mobile,purchase,5,238
2024-08-22,organic,desktop,visit,1,3875
2024-08-22,organic,desktop,product_view,2,2597
2024-08-22,organic,desktop,add_to_cart,3,749
2024-08-22,organic,desktop,checkout,4,390
2024-08-22,organic,desktop,purchase,5,306
2024-08-22,organic,tablet,visit,1,670
2024-08-22,organic,tablet,product_view,2,372
2024-08-22,organic,tablet,add_to_cart,3,112
2024-08-22,organic,tablet,checkout,4,66
2024-08-22,organic,tablet,purchase,5,41
2024-08-22,email,mobile,visit,1,4894
2024-08-22,email,mobile,product_view,2,3005
2024-08-22,email,mobile,add_to_cart,3,827
2024-08-22,email,mobile,checkout,4,527
2024-08-22,email,mobile,purchase,5,418
2024-08-22,email,desktop,visit,1,3144
2024-08-22,email,desktop,product_view,2,1937
2024-08-22,email,desktop,add_to_cart,3,757
2024-08-22,email,desktop,checkout,4,390
2024-08-22,email,desktop,purchase,5,281
2024-08-22,email,tablet,visit,1,1266
2024-08-22,email,tablet,product_view,2,745
2024-08-22,email,tablet,add_to_cart,3,223
2024-08-22,email,tablet,checkout,4,118
2024-08-22,email,tablet,purchase,5,93
2024-08-22,direct,mobile,visit,1,3426
2024-08-22,direct,mobile,product_view,2,2382
2024-08-22,direct,mobile,add_to_cart,3,813
2024-08-22,direct,mobile,checkout,4,388
2024-08-22,direct,mobile,purchase,5,262
2024-08-22,direct,desktop,visit,1,816
2024-08-22,direct,desktop,product_view,2,421
2024-08-22,direct,desktop,add_to_cart,3,149
2024-08-22,direct,desktop,checkout,4,65
2024-08-22,direct,desktop,purchase,5,47
2024-08-22,direct,tablet,visit,1,619
2024-08-22,direct,tablet,product_view,2,341
2024-08-22,direct,tablet,add_to_cart,3,138
2024-08-22,direct,tablet,checkout,4,64
2024-08-22,direct,tablet,purchase,5,42
2024-08-22,tiktok,mobile,visit,1,5378
2024-08-22,tiktok,mobile,product_view,2,3745
2024-08-22,tiktok,mobile,add_to_cart,3,951
2024-08-22,tiktok,mobile,checkout,4,440
2024-08-22,tiktok,mobile,purchase,5,270
2024-08-22,tiktok,desktop,visit,1,2939
2024-08-22,tiktok,desktop,product_view,2,1558
2024-08-22,tiktok,desktop,add_to_cart,3,527
2024-08-22,tiktok,desktop,checkout,4,229
2024-08-22,tiktok,desktop,purchase,5,146
2024-08-22,tiktok,tablet,visit,1,1155
2024-08-22,tiktok,tablet,product_view,2,741
2024-08-22,tiktok,tablet,add_to_cart,3,194
2024-08-22,tiktok,tablet,checkout,4,83
2024-08-22,tiktok,tablet,purchase,5,48
2024-08-23,meta,mobile,visit,1,2907
2024-08-23,meta,mobile,product_view,2,1523
2024-08-23,meta,mobile,add_to_cart,3,571
2024-08-23,meta,mobile,checkout,4,271
2024-08-23,meta,mobile,purchase,5,210
2024-08-23,meta,desktop,visit,1,4660
2024-08-23,meta,desktop,product_view,2,2427
2024-08-23,meta,desktop,add_to_cart,3,670
2024-08-23,meta,desktop,checkout,4,283
2024-08-23,meta,desktop,purchase,5,212
2024-08-23,meta,tablet,visit,1,1550
2024-08-23,meta,tablet,product_view,2,948
2024-08-23,meta,tablet,add_to_cart,3,381
2024-08-23,meta,tablet,checkout,4,211
2024-08-23,meta,tablet,purchase,5,155
2024-08-23,google,mobile,visit,1,6345
2024-08-23,google,mobile,product_view,2,4270
2024-08-23,google,mobile,add_to_cart,3,1122
2024-08-23,google,mobile,checkout,4,601
2024-08-23,google,mobile,purchase,5,351
2024-08-23,google,desktop,visit,1,4500
2024-08-23,google,desktop,product_view,2,2754
2024-08-23,google,desktop,add_to_cart,3,722
2024-08-23,google,desktop,checkout,4,374
2024-08-23,google,desktop,purchase,5,290
2024-08-23,google,tablet,visit,1,1722
2024-08-23,google,tablet,product_view,2,1152
2024-08-23,google,tablet,add_to_cart,3,455
2024-08-23,google,tablet,checkout,4,216
2024-08-23,google,tablet,purchase,5,143
2024-08-23,organic,mobile,visit,1,1089
2024-08-23,organic,mobile,product_view,2,762
2024-08-23,organic,mobile,add_to_cart,3,218
2024-08-23,organic,mobile,checkout,4,131
2024-08-23,organic,mobile,purchase,5,100
2024-08-23,organic,desktop,visit,1,3545
2024-08-23,organic,desktop,product_view,2,2049
2024-08-23,organic,desktop,add_to_cart,3,850
2024-08-23,organic,desktop,checkout,4,496
2024-08-23,organic,desktop,purchase,5,395
2024-08-23,organic,tablet,visit,1,1388
2024-08-23,organic,tablet,product_view,2,964
2024-08-23,organic,tablet,add_to_cart,3,322
2024-08-23,organic,tablet,checkout,4,180
2024-08-23,organic,tablet,purchase,5,131
2024-08-23,email,mobile,visit,1,4250
2024-08-23,email,mobile,product_view,2,2456
2024-08-23,email,mobile,add_to_cart,3,933
2024-08-23,email,mobile,checkout,4,587
2024-08-23,email,mobile,purchase,5,390
2024-08-23,email,desktop,visit,1,3662
2024-08-23,email,desktop,product_view,2,2109
2024-08-23,email,desktop,add_to_cart,3,744
2024-08-23,email,desktop,checkout,4,301
2024-08-23,email,desktop,purchase,5,237
2024-08-23,email,tablet,visit,1,860
2024-08-23,email,tablet,product_view,2,518
2024-08-23,email,tablet,add_to_cart,3,208
2024-08-23,email,tablet,checkout,4,113
2024-08-23,email,tablet,purchase,5,70
2024-08-23,direct,mobile,visit,1,4557
2024-08-23,direct,mobile,product_view,2,2602
2024-08-23,direct,mobile,add_to_cart,3,1004
2024-08-23,direct,mobile,checkout,4,633
2024-08-23,direct,mobile,purchase,5,481
2024-08-23,direct,desktop,visit,1,860
2024-08-23,direct,desktop,product_view,2,529
2024-08-23,direct,desktop,add_to_cart,3,179
2024-08-23,direct,desktop,checkout,4,114
2024-08-23,direct,desktop,purchase,5,80
2024-08-23,direct,tablet,visit,1,728
2024-08-23,direct,tablet,product_view,2,519
2024-08-23,direct,tablet,add_to_cart,3,154
2024-08-23,direct,tablet,checkout,4,80
2024-08-23,direct,tablet,purchase,5,55
2024-08-23,tiktok,mobile,visit,1,1372
2024-08-23,tiktok,mobile,product_view,2,817
2024-08-23,tiktok,mobile,add_to_cart,3,232
2024-08-23,tiktok,mobile,checkout,4,136
2024-08-23,tiktok,mobile,purchase,5,77
2024-08-23,tiktok,desktop,visit,1,1067
2024-08-23,tiktok,desktop,product_view,2,593
2024-08-23,tiktok,desktop,add_to_cart,3,216
2024-08-23,tiktok,desktop,checkout,4,137
2024-08-23,tiktok,desktop,purchase,5,89
2024-08-23,tiktok,tablet,visit,1,489
2024-08-23,tiktok,tablet,product_view,2,325
2024-08-23,tiktok,tablet,add_to_cart,3,135
2024-08-23,tiktok,tablet,checkout,4,83
2024-08-23,tiktok,tablet,purchase,5,62
2024-08-24,meta,mobile,visit,1,3159
2024-08-24,meta,mobile,product_view,2,2227
2024-08-24,meta,mobile,add_to_cart,3,563
2024-08-24,meta,mobile,checkout,4,259
2024-08-24,meta,mobile,purchase,5,161
2024-08-24,meta,desktop,visit,1,4105
2024-08-24,meta,desktop,product_view,2,2207
2024-08-24,meta,desktop,add_to_cart,3,774
2024-08-24,meta,desktop,checkout,4,496
2024-08-24,meta,desktop,purchase,5,369
2024-08-24,meta,tablet,visit,1,857
2024-08-24,meta,tablet,product_view,2,516
2024-08-24,meta,tablet,add_to_cart,3,144
2024-08-24,meta,tablet,checkout,4,93
2024-08-24,meta,tablet,purchase,5,65
2024-08-24,google,mobile,visit,1,3937
2024-08-24,google,mobile,product_view,2,2266
2024-08-24,google,mobile,add_to_cart,3,742
2024-08-24,google,mobile,checkout,4,343
2024-08-24,google,mobile,purchase,5,259
2024-08-24,google,desktop,visit,1,1622
2024-08-24,google,desktop,product_view,2,860
2024-08-24,google,desktop,add_to_cart,3,351
2024-08-24,google,desktop,checkout,4,183
2024-08-24,google,desktop,purchase,5,132
2024-08-24,google,tablet,visit,1,771
2024-08-24,google,tablet,product_view,2,539
2024-08-24,google,tablet,add_to_cart,3,139
2024-08-24,google,tablet,checkout,4,90
2024-08-24,google,tablet,purchase,5,59
2024-08-24,organic,mobile,visit,1,5241
2024-08-24,organic,mobile,product_view,2,3412
2024-08-24,organic,mobile,add_to_cart,3,1003
2024-08-24,organic,mobile,checkout,4,628
2024-08-24,organic,mobile,purchase,5,498
2024-08-24,organic,desktop,visit,1,1708
2024-08-24,organic,desktop,product_view,2,1124
2024-08-24,organic,desktop,add_to_cart,3,307
2024-08-24,organic,desktop,checkout,4,175
2024-08-24,organic,desktop,purchase,5,98
2024-08-24,organic,tablet,visit,1,778
2024-08-24,organic,tablet,product_view,2,428
2024-08-24,organic,tablet,add_to_cart,3,119
2024-08-24,organic,tablet,checkout,4,61
2024-08-24,organic,tablet,purchase,5,40
2024-08-24,email,mobile,visit,1,2573
2024-08-24,email,mobile,product_view,2,1348
2024-08-24,email,mobile,add_to_cart,3,480
2024-08-24,email,mobile,checkout,4,249
2024-08-24,email,mobile,purchase,5,196
2024-08-24,email,desktop,visit,1,3705
2024-08-24,email,desktop,product_view,2,2197
2024-08-24,email,desktop,add_to_cart,3,913
2024-08-24,email,desktop,checkout,4,371
2024-08-24,email,desktop,purchase,5,239
2024-08-24,email,tablet,visit,1,555
2024-08-24,email,tablet,product_view,2,304
2024-08-24,email,tablet,add_to_cart,3,121
2024-08-24,email,tablet,checkout,4,54
2024-08-24,email,tablet,purchase,5,37
2024-08-24,direct,mobile,visit,1,2123
2024-08-24,direct,mobile,product_view,2,1483
2024-08-24,direct,mobile,add_to_cart,3,399
2024-08-24,direct,mobile,checkout,4,220
2024-08-24,direct,mobile,purchase,5,145
2024-08-24,direct,desktop,visit,1,2688
2024-08-24,direct,desktop,product_view,2,1586
2024-08-24,direct,desktop,add_to_cart,3,487
2024-08-24,direct,desktop,checkout,4,208
2024-08-24,direct,desktop,purchase,5,122
2024-08-24,direct,tablet,visit,1,1005
2024-08-24,direct,tablet,product_view,2,722
2024-08-24,direct,tablet,add_to_cart,3,188
2024-08-24,direct,tablet,checkout,4,97
2024-08-24,direct,tablet,purchase,5,61
2024-08-24,tiktok,mobile,visit,1,2696
2024-08-24,tiktok,mobile,product_view,2,1751
2024-08-24,tiktok,mobile,add_to_cart,3,656
2024-08-24,tiktok,mobile,checkout,4,332
2024-08-24,tiktok,mobile,purchase,5,252
2024-08-24,tiktok,desktop,visit,1,2055
2024-08-24,tiktok,desktop,product_view,2,1387
2024-08-24,tiktok,desktop,add_to_cart,3,368
2024-08-24,tiktok,desktop,checkout,4,156
2024-08-24,tiktok,desktop,purchase,5,87
2024-08-24,tiktok,tablet,visit,1,1238
2024-08-24,tiktok,tablet,product_view,2,730
2024-08-24,tiktok,tablet,add_to_cart,3,235
2024-08-24,tiktok,tablet,checkout,4,144
2024-08-24,tiktok,tablet,purchase,5,111
2024-08-25,meta,mobile,visit,1,5852
2024-08-25,meta,mobile,product_view,2,3344
2024-08-25,meta,mobile,add_to_cart,3,1205
2024-08-25,meta,mobile,checkout,4,511
2024-08-25,meta,mobile,purchase,5,296
2024-08-25,meta,desktop,visit,1,2552
2024-08-25,meta,desktop,product_view,2,1532
2024-08-25,meta,desktop,add_to_cart,3,489
2024-08-25,meta,desktop,checkout,4,236
2024-08-25,meta,desktop,purchase,5,155
2024-08-25,meta,tablet,visit,1,1211
2024-08-25,meta,tablet,product_view,2,695
2024-08-25,meta,tablet,add_to_cart,3,241
2024-08-25,meta,tablet,checkout,4,138
2024-08-25,meta,tablet,purchase,5,108
2024-08-25,google,mobile,visit,1,6180
2024-08-25,google,mobile,product_view,2,3596
2024-08-25,google,mobile,add_to_cart,3,1330
2024-08-25,google,mobile,checkout,4,834
2024-08-25,google,mobile,purchase,5,640
2024-08-25,google,desktop,visit,1,1677
2024-08-25,google,desktop,product_view,2,1150
2024-08-25,google,desktop,add_to_cart,3,329
2024-08-25,google,desktop,checkout,4,189
2024-08-25,google,desktop,purchase,5,123
2024-08-25,google,tablet,visit,1,1735
2024-08-25,google,tablet,product_view,2,913
2024-08-25,google,tablet,add_to_cart,3,338
2024-08-25,google,tablet,checkout,4,149
2024-08-25,google,tablet,purchase,5,114
2024-08-25,organic,mobile,visit,1,3823
2024-08-25,organic,mobile,product_view,2,2048
2024-08-25,organic,mobile,add_to_cart,3,702
2024-08-25,organic,mobile,checkout,4,293
2024-08-25,organic,mobile,purchase,5,183
2024-08-25,organic,desktop,visit,1,1923
2024-08-25,organic,desktop,product_view,2,1373
2024-08-25,organic,desktop,add_to_cart,3,409
2024-08-25,organic,desktop,checkout,4,241
2024-08-25,organic,desktop,purchase,5,141
2024-08-25,organic,tablet,visit,1,1494
2024-08-25,organic,tablet,product_view,2,856
2024-08-25,organic,tablet,add_to_cart,3,341
2024-08-25,organic,tablet,checkout,4,184
2024-08-25,organic,tablet,purchase,5,129
