date,source,medium,channel_group,sessions,users,new_users,bounce_rate,avg_session_duration,pages_per_session,pages_viewed,conversions,revenue
2024-07-17,direct,none,Direct,864,743,536,46.56,75.05,3.2,2766,58,13110.24
2024-07-17,tiktok,cpc,Paid Social,2198,1671,1316,49.29,199.68,3.51,7716,89,69653.97
2024-07-17,bing,cpc,Paid Search,933,702,509,33.77,152.9,3.7,3453,32,20714.49
2024-07-18,google,cpc,Paid Search,4483,3606,2516,66.48,121.67,6.44,28875,348,274003.86
2024-07-18,google,organic,Organic Search,2719,2169,1694,57.13,312.41,3.28,8920,204,82980.32
2024-07-18,facebook,cpc,Paid Social,1241,1105,811,47.38,129.98,6.41,7958,53,18522.13
2024-07-18,instagram,cpc,Paid Social,1653,1286,1012,58.09,138.66,1.95,3224,42,15101.13
2024-07-18,email,email,Email,3731,2877,1998,67.04,81.44,4.3,16043,278,263469.31
2024-07-18,direct,none,Direct,4535,3753,2614,64.92,287.84,3.93,17825,166,76433.16
2024-07-18,tiktok,cpc,Paid Social,2394,1965,1486,41.19,290.48,3.75,8979,90,77783.47
2024-07-18,bing,cpc,Paid Search,2151,1960,1509,53.43,252.31,5.23,11252,124,105382.25
2024-07-19,google,cpc,Paid Search,1887,1631,1028,67.74,138.5,1.83,3454,75,19924.21
2024-07-19,google,organic,Organic Search,3629,3172,2445,50.66,123,2.85,10344,359,87659.1
2024-07-19,facebook,cpc,Paid Social,2161,1725,1142,28.93,62.79,3.16,6831,171,74633.34
2024-07-19,instagram,cpc,Paid Social,3182,2854,1746,55.95,70.04,1.98,6301,67,14363.02
2024-07-19,email,email,Email,3013,2453,1750,34.88,253.37,5.47,16483,159,132156.62
2024-07-19,direct,none,Direct,678,578,447,37.81,73.96,4.15,2816,20,15394.19
2024-07-19,tiktok,cpc,Paid Social,1675,1359,839,37.46,88.64,4.49,7523,19,7307.7
2024-07-19,bing,cpc,Paid Search,2936,2633,1584,38.61,272.82,5.28,15505,131,99030.84
2024-07-20,google,cpc,Paid Search,2364,2123,1478,64.94,164.89,5.09,12036,177,51387.18
2024-07-20,google,organic,Organic Search,1532,1172,733,44.03,293.13,2.66,4076,48,19620.19
2024-07-20,facebook,cpc,Paid Social,4056,3680,2854,66.45,298.08,6.36,25796,92,58260.98
2024-07-20,instagram,cpc,Paid Social,2275,1960,1130,63.81,196.34,3.65,8303,114,85654.52
2024-07-20,email,email,Email,1804,1473,856,60.24,229.04,2.15,3879,141,31301.59
2024-07-20,direct,none,Direct,2668,2044,1491,43.17,306.43,2.44,6512,93,24859.84
2024-07-20,tiktok,cpc,Paid Social,2841,2260,1363,52.15,227.14,4.27,12134,98,39043.54
2024-07-20,bing,cpc,Paid Search,2834,2553,1980,64.23,250.07,6.17,17485,37,21519.25
2024-07-21,google,cpc,Paid Search,3751,3236,2032,57.02,146.33,4.14,15532,131,53901.61
2024-07-21,google,organic,Organic Search,1340,1066,605,28.67,89.36,4.2,5629,50,17535.7
2024-07-21,facebook,cpc,Paid Social,2823,2241,1283,50.56,124.79,5.7,16094,161,79853.86
2024-07-21,instagram,cpc,Paid Social,1254,1138,715,44.66,202.31,4.23,5306,81,26139.67
2024-07-21,email,email,Email,3361,2549,1651,33.6,178.24,1.82,6118,37,11710.33
2024-07-21,direct,none,Direct,1794,1542,996,52.27,70.68,5.3,9508,125,98533.9
2024-07-21,tiktok,cpc,Paid Social,1774,1485,857,59.39,101.17,4.7,8340,117,30890.46
2024-07-21,bing,cpc,Paid Search,730,593,440,43.01,166.16,5.51,4025,57,41592.28
2024-07-22,google,cpc,Paid Search,1835,1397,772,28.24,90.76,3.26,5984,124,43147.3
2024-07-22,google,organic,Organic Search,3790,2860,1910,55.43,240.43,6.02,22820,376,301411.93
2024-07-22,facebook,cpc,Paid Social,4395,3402,2045,49.38,92.39,6.41,28173,68,13266.48
2024-07-22,instagram,cpc,Paid Social,2278,1976,1218,55.96,82.34,5.1,11622,179,120132.64
2024-07-22,email,email,Email,2407,2014,1605,57.64,296.07,3.65,8787,103,57093.29
2024-07-22,direct,none,Direct,4413,3831,3008,52.83,154.14,5.59,24671,103,54215.78
2024-07-22,tiktok,cpc,Paid Social,2178,1895,1500,65.7,224.6,3.08,6710,119,49727.52
2024-07-22,bing,cpc,Paid Search,4500,4039,2697,29.33,260.37,4.88,21962,329,236968.12
2024-07-23,google,cpc,Paid Search,4158,3427,2705,59.47,234.17,5.2,21625,385,226047.99
2024-07-23,google,organic,Organic Search,2986,2300,1289,53.77,202.83,2.49,7435,243,120902.44
2024-07-23,facebook,cpc,Paid Social,3510,2640,1860,42.22,89.16,5.7,20007,113,93808.37
2024-07-23,instagram,cpc,Paid Social,3149,2446,1725,33.93,111.58,4.21,13261,215,53968.52
2024-07-23,email,email,Email,1587,1451,1093,61.59,138.34,5.35,8492,77,59491.32
2024-07-23,direct,none,Direct,3131,2515,1783,57.32,262.98,1.82,5699,130,31569.93
2024-07-23,tiktok,cpc,Paid Social,1989,1611,1122,45.16,252.53,5.05,10044,126,67305.19
2024-07-23,bing,cpc,Paid Search,2411,2002,1128,54.19,122.07,6.47,15602,138,108765.45
2024-07-24,google,cpc,Paid Search,2486,1902,1135,39.72,182.18,3.95,9823,174,113568.13
2024-07-24,google,organic,Organic Search,1874,1707,992,36.94,243.43,6.47,12128,154,76607.63
2024-07-24,facebook,cpc,Paid Social,4417,3758,2925,44.01,268.25,5.31,23456,330,259210.86
2024-07-24,instagram,cpc,Paid Social,4431,3694,2539,51.51,140.68,1.86,8242,154,43646.05
2024-07-24,email,email,Email,1609,1314,762,55.6,174.59,5.48,8819,121,62580.5
2024-07-24,direct,none,Direct,3745,3340,2175,55.93,196.1,6,22471,37,13810.63
2024-07-24,tiktok,cpc,Paid Social,813,683,375,57.38,293.79,2.1,1708,64,25920.6
2024-07-24,bing,cpc,Paid Search,3053,2631,1823,48.66,76.91,6.47,19757,31,7394.06
2024-07-25,google,cpc,Paid Search,527,398,243,49.21,298.2,3.03,1599,24,10077.58
2024-07-25,google,organic,Organic Search,3299,2542,1704,63.22,319.58,4.8,15837,183,142633.31
2024-07-25,facebook,cpc,Paid Social,640,496,347,43.2,113.91,2.13,1365,35,27741.07
2024-07-25,instagram,cpc,Paid Social,4040,3195,2465,29.98,289.91,2.17,8767,310,64750.94
2024-07-25,email,email,Email,4206,3500,2236,54.59,314.57,2.06,8666,125,65863.44
2024-07-25,direct,none,Direct,989,822,562,67.52,220.98,5.75,5688,27,14077.87
2024-07-25,tiktok,cpc,Paid Social,595,531,401,66.13,193.08,2.37,1411,34,29566.25
2024-07-25,bing,cpc,Paid Search,3815,2979,1925,43.85,306.24,4.95,18886,40,31221.25
2024-07-26,google,cpc,Paid Search,3786,3138,2002,36.91,212.75,4.68,17722,278,114200.97
2024-07-26,google,organic,Organic Search,2502,1989,1175,38.35,295.5,2.43,6081,86,37870.5
2024-07-26,facebook,cpc,Paid Social,2980,2276,1300,33.66,148.28,3.4,10135,50,40457.63
2024-07-26,instagram,cpc,Paid Social,1197,1061,779,66.99,65.07,4.69,5615,38,14446.38
2024-07-26,email,email,Email,2819,2195,1286,33.5,144.22,3.22,9079,98,34499.74
2024-07-26,direct,none,Direct,2587,2113,1275,34.04,274.7,2.32,6001,167,34084.81
2024-07-26,tiktok,cpc,Paid Social,2797,2448,1478,59.77,283.81,4.78,13372,136,67048.09
2024-07-26,bing,cpc,Paid Search,4368,3555,2044,32.79,204.03,2.69,11749,90,38895.71
2024-07-27,google,cpc,Paid Search,1275,1154,701,44.17,184.42,4.65,5930,47,9509.51
2024-07-27,google,organic,Organic Search,3406,2683,1646,34.73,199.61,1.84,6267,132,105782.63
2024-07-27,facebook,cpc,Paid Social,627,512,312,29.26,215.89,2.57,1613,17,11629.03
2024-07-27,instagram,cpc,Paid Social,591,518,411,65.71,191.55,3.52,2082,43,40547.98
2024-07-27,email,email,Email,4111,3675,2899,42.87,212.97,3.08,12664,83,52320.65
2024-07-27,direct,none,Direct,4178,3678,2459,64.09,186.36,6.34,26489,108,55543.8
2024-07-27,tiktok,cpc,Paid Social,3231,2860,1628,37.95,276.54,2.2,7109,206,193687.71
2024-07-27,bing,cpc,Paid Search,2982,2672,1727,41.57,220.92,3.24,9662,161,74817.02
2024-07-28,google,cpc,Paid Search,2796,2292,1792,33.22,71.42,3.13,8752,41,14618.54
2024-07-28,google,organic,Organic Search,3571,3255,1936,56,235.94,4.82,17212,362,91852.41
2024-07-28,facebook,cpc,Paid Social,3417,2681,1556,49.79,91.65,3.52,12030,272,136860.05
2024-07-28,instagram,cpc,Paid Social,4110,3256,2167,57.41,131.01,3.8,15620,294,69231.9
2024-07-28,email,email,Email,546,501,287,64.63,67.06,3.85,2102,25,22078.49
2024-07-28,direct,none,Direct,1232,1065,600,67.24,307.46,2.27,2797,95,65334.84
2024-07-28,tiktok,cpc,Paid Social,1184,918,558,50.9,60.91,5.02,5945,35,24122.99
2024-07-28,bing,cpc,Paid Search,855,732,490,43.38,169.98,3.88,3318,59,42977.34
2024-07-29,google,cpc,Paid Search,880,793,436,34,246.17,2.28,2006,86,34195.86
2024-07-29,google,organic,Organic Search,4412,3750,2656,34.39,295.65,5.77,25458,443,207225.19
2024-07-29,facebook,cpc,Paid Social,1888,1449,1020,47.44,141.97,5.8,10955,137,36003.39
2024-07-29,instagram,cpc,Paid Social,653,593,425,61.2,65.09,2.23,1458,45,41731.26
2024-07-29,email,email,Email,3123,2829,1724,53.73,282.85,3.87,12089,41,20861.72
2024-07-29,direct,none,Direct,4410,3432,2076,32.45,155.38,6.09,26862,291,143492.05
2024-07-29,tiktok,cpc,Paid Social,4252,3228,1793,51.92,197.65,3.34,14202,76,51614.08
2024-07-29,bing,cpc,Paid Search,921,746,433,43.71,308.91,4.45,4101,56,27077.69
2024-07-30,google,cpc,Paid Search,952,812,591,61.92,64.75,3.32,3163,71,30537.82
2024-07-30,google,organic,Organic Search,2780,2444,1763,57.52,252.45,2.45,6812,280,154190.48
2024-07-30,facebook,cpc,Paid Social,3536,2890,2105,39.26,92.56,6.06,21428,268,210726.93
2024-07-30,instagram,cpc,Paid Social,1881,1471,1165,52.32,78.35,2.95,5549,117,55389.87
2024-07-30,email,email,Email,4217,3267,2607,33.87,285.12,5.2,21929,291,173451.41
2024-07-30,direct,none,Direct,2765,2438,1700,34.73,309.75,4.69,12968,83,18132.29
2024-07-30,tiktok,cpc,Paid Social,588,519,319,30.03,106.5,3.6,2120,27,21541.38
2024-07-30,bing,cpc,Paid Search,2419,1840,1417,41.52,219.62,3.53,8540,38,22285.5
2024-07-31,google,cpc,Paid Search,3669,2847,1814,45.78,113.16,4.91,18019,287,91182.66
2024-07-31,google,organic,Organic Search,2490,2182,1603,38.82,306.21,5.43,13525,249,225268.5
2024-07-31,facebook,cpc,Paid Social,3161,2580,1608,54.14,256.35,4.37,13816,135,78769.04
2024-07-31,instagram,cpc,Paid Social,2548,2012,1520,43.88,107.29,6.49,16536,82,38900.61
2024-07-31,email,email,Email,1201,955,742,58.82,114.16,4.98,5981,40,34975.71
2024-07-31,direct,none,Direct,1172,1060,583,47.71,86.51,1.85,2169,43,24469.81
2024-07-31,tiktok,cpc,Paid Social,2268,2007,1108,33.19,205.71,3.95,8960,130,42075.98
2024-07-31,bing,cpc,Paid Search,2226,1712,1037,38.29,207.78,6.12,13628,62,54845.36
2024-08-01,google,cpc,Paid Search,4170,3510,1988,29.82,124.23,4.04,16849,396,318570.31
2024-08-01,google,organic,Organic Search,2674,2015,1126,34.26,150.07,2.14,5722,167,57441.35
2024-08-01,facebook,cpc,Paid Social,1239,1047,692,50.27,90.38,2.76,3419,41,26574.08
2024-08-01,instagram,cpc,Paid Social,1010,922,684,32.48,209.92,2.29,2314,34,10637.51
2024-08-01,email,email,Email,1155,872,589,38.81,124.35,2.58,2979,15,11169.83
2024-08-01,direct,none,Direct,2976,2347,1387,66.13,63.41,2.38,7083,180,61461.73
2024-08-01,tiktok,cpc,Paid Social,1064,836,602,49.84,69.9,4.53,4819,16,6758.81
2024-08-01,bing,cpc,Paid Search,4033,3067,1992,46.89,136.23,2.9,11696,120,108962.81
2024-08-02,google,cpc,Paid Search,602,458,300,40.14,278.46,4.35,2618,59,10796.57
2024-08-02,google,organic,Organic Search,4765,4249,2846,67.09,261.47,4.15,19777,237,53962.07
2024-08-02,facebook,cpc,Paid Social,4061,3615,2223,45.79,160.18,2.67,10843,72,56444.81
2024-08-02,instagram,cpc,Paid Social,575,479,377,35.69,104.7,5.86,3371,9,4297.11
2024-08-02,email,email,Email,1411,1243,952,29.31,274.41,1.97,2780,52,36490.19
2024-08-02,direct,none,Direct,2804,2168,1332,59.67,245.11,5.47,15338,61,35428.2
2024-08-02,tiktok,cpc,Paid Social,4393,3398,1897,65.41,80.66,2.37,10411,103,53344.42
2024-08-02,bing,cpc,Paid Search,4365,3858,2949,48.65,102.14,4.26,18595,297,198668.3
2024-08-03,google,cpc,Paid Search,4036,3436,2220,44.17,164.61,4.78,19293,162,72116.46
2024-08-03,google,organic,Organic Search,2441,1992,1523,49.24,231.97,5.95,14527,104,25765.32
2024-08-03,facebook,cpc,Paid Social,4228,3706,2132,29.39,222.21,2.04,8625,74,42040.07
2024-08-03,instagram,cpc,Paid Social,3245,2702,1812,28.81,287.19,4.68,15187,65,15689.34
2024-08-03,email,email,Email,1391,1237,683,64.65,319.24,6.39,8892,61,15502.74
2024-08-03,direct,none,Direct,2898,2541,1640,48.49,262.89,4.04,11707,189,79547.22
2024-08-03,tiktok,cpc,Paid Social,1853,1599,1165,40.35,139.61,6.26,11603,137,85305.46
2024-08-03,bing,cpc,Paid Search,4475,3991,2391,64.78,69.78,3.98,17813,199,146734.56
2024-08-04,google,cpc,Paid Search,3512,2775,1533,47.27,135.98,3.6,12645,250,98739.9
2024-08-04,google,organic,Organic Search,4505,3476,2700,43.56,151.81,2.72,12254,144,93570.9
2024-08-04,facebook,cpc,Paid Social,2755,2182,1493,31.26,228.54,5.2,14327,128,74919.6
2024-08-04,instagram,cpc,Paid Social,3886,3122,2239,52.24,223.91,5.56,21608,83,18605.16
2024-08-04,email,email,Email,1152,959,750,43.3,290.96,6.25,7201,68,62983.6
2024-08-04,direct,none,Direct,1594,1434,941,37.54,251.5,2.25,3587,100,43546.78
2024-08-04,tiktok,cpc,Paid Social,4358,3790,2421,29.11,255.87,5.69,24798,100,57028.7
2024-08-04,bing,cpc,Paid Search,2781,2204,1443,65.68,97.14,3.54,9847,61,27628.95
2024-08-05,google,cpc,Paid Search,3704,3230,2316,39.98,149.09,2.53,9372,369,259234.96
2024-08-05,google,organic,Organic Search,956,721,533,64.43,236.92,5.58,5335,70,31762.95
2024-08-05,facebook,cpc,Paid Social,663,558,357,40.03,73.65,3.96,2627,32,20492.18
2024-08-05,instagram,cpc,Paid Social,3978,3385,2556,42.55,96.99,2.8,11140,54,28259.31
2024-08-05,email,email,Email,2503,2171,1649,53.72,246.04,4.7,11765,187,168850.66
2024-08-05,direct,none,Direct,597,548,399,40.62,62.05,2.49,1488,16,8970.88
2024-08-05,tiktok,cpc,Paid Social,4417,3901,2270,67.15,287.28,2.57,11351,262,143816.32
2024-08-05,bing,cpc,Paid Search,1930,1501,1137,48.16,247.86,2.06,3977,78,52109.54
2024-08-06,google,cpc,Paid Search,859,658,486,29.48,243.97,1.89,1624,12,11110.61
2024-08-06,google,organic,Organic Search,3861,3493,2294,53.71,73.33,6.12,23630,178,66534.35
2024-08-06,facebook,cpc,Paid Social,2704,2164,1625,41.15,123.8,3.53,9547,33,11822.87
2024-08-06,instagram,cpc,Paid Social,572,462,315,42.03,219.16,4.4,2519,8,1566.37
2024-08-06,email,email,Email,3130,2815,1674,46.11,188.33,2.67,8358,217,99693.83
2024-08-06,direct,none,Direct,3609,3157,2172,61.64,283.74,5.99,21619,273,215657.13
2024-08-06,tiktok,cpc,Paid Social,4379,3672,2289,47.24,80.2,2.27,9940,47,30450.12
2024-08-06,bing,cpc,Paid Search,1341,1213,805,50.37,61.63,3.41,4573,89,58347.68
2024-08-07,google,cpc,Paid Search,3896,3292,2246,62.58,155.84,2.34,9117,194,156447.1
2024-08-07,google,organic,Organic Search,4624,3899,2497,42.92,279.61,3.33,15398,329,84076.31
2024-08-07,facebook,cpc,Paid Social,3779,3072,2365,63.68,150.5,6.44,24343,157,32587.29
2024-08-07,instagram,cpc,Paid Social,1797,1368,844,32.1,260.5,4.19,7531,120,25288.29
2024-08-07,email,email,Email,2048,1606,1116,28.62,223.84,5.45,11162,29,19891.95
2024-08-07,direct,none,Direct,4610,3536,2171,45.24,95.22,6.37,29366,354,239324.07
2024-08-07,tiktok,cpc,Paid Social,1929,1668,1108,28.53,176.33,4.23,8160,42,13611.6
2024-08-07,bing,cpc,Paid Search,4096,3196,2088,46.1,274.81,6.24,25561,233,46604.67
2024-08-08,google,cpc,Paid Search,3270,2867,2289,64.34,293.51,2.62,8568,218,189300.81
2024-08-08,google,organic,Organic Search,4407,3877,2917,42.53,103.84,2.82,12428,436,376913.29
2024-08-08,facebook,cpc,Paid Social,3071,2807,2180,43.58,307.18,4.4,13515,81,45304.98
2024-08-08,instagram,cpc,Paid Social,1475,1312,1006,35.99,219.02,3.76,5548,38,15318.56
2024-08-08,email,email,Email,3736,3056,2412,36.16,162.85,3.17,11845,111,82167.06
2024-08-08,direct,none,Direct,3936,3019,1931,63.29,166.65,3.97,15629,104,51917.95
2024-08-08,tiktok,cpc,Paid Social,2563,1971,1463,47.95,184.64,5.18,13278,100,44040.63
2024-08-08,bing,cpc,Paid Search,2990,2534,1431,35.9,125.17,3.98,11901,130,50826.73
2024-08-09,google,cpc,Paid Search,1090,998,778,35.49,104.1,5.79,6314,71,44790.11
2024-08-09,google,organic,Organic Search,1696,1378,1095,28.09,133.19,2.25,3817,77,69619.88
2024-08-09,facebook,cpc,Paid Social,3756,3122,2493,48.07,111.4,5.29,19870,165,91221.92
2024-08-09,instagram,cpc,Paid Social,4009,3059,2302,44.36,176.59,4.81,19286,223,88190.94
2024-08-09,email,email,Email,3980,3254,2520,29.84,263.89,3.43,13652,277,187168.38
2024-08-09,direct,none,Direct,4062,3199,2007,60.3,238.52,3.59,14585,259,180031.33
2024-08-09,tiktok,cpc,Paid Social,2083,1912,1196,64.24,294.25,5.64,11749,55,28165.55
2024-08-09,bing,cpc,Paid Search,4726,3798,2615,37.53,122.47,3.08,14557,254,110392.71
2024-08-10,google,cpc,Paid Search,2977,2570,1982,29.53,291.22,5.04,15008,204,94260.73
2024-08-10,google,organic,Organic Search,578,491,342,36.91,211.68,4.62,2671,42,8521.76
2024-08-10,facebook,cpc,Paid Social,3847,3317,2506,36.81,171.04,5.42,20851,77,52664.97
2024-08-10,instagram,cpc,Paid Social,1253,982,728,31.54,310.18,5.08,6365,81,55136.36
2024-08-10,email,email,Email,4351,3432,2028,50.89,268.53,5.3,23061,103,38695.52
2024-08-10,direct,none,Direct,1961,1721,1204,59.01,188.85,2.56,5021,63,20557.98
2024-08-10,tiktok,cpc,Paid Social,4058,3151,1752,59.95,202.29,4.42,17939,73,65443.28
2024-08-10,bing,cpc,Paid Search,4655,4210,2623,59.12,179.62,1.91,8891,118,97952.38
2024-08-11,google,cpc,Paid Search,1685,1535,1093,50.8,288.68,5.75,9692,77,59528.6
2024-08-11,google,organic,Organic Search,3109,2617,1706,65,319.19,2.91,9048,141,113763.16
2024-08-11,facebook,cpc,Paid Social,1615,1300,739,64.91,313.83,2.99,4830,31,15928.81
2024-08-11,instagram,cpc,Paid Social,1912,1642,1249,45.51,119.89,4.46,8529,112,32538.96
2024-08-11,email,email,Email,1831,1667,1009,35.42,115.26,3.9,7141,97,29851.25
2024-08-11,direct,none,Direct,3467,3039,1778,47.67,136,4.44,15397,93,55075.6
2024-08-11,tiktok,cpc,Paid Social,2828,2444,1355,47.07,77.58,2.84,8031,46,19679.98
2024-08-11,bing,cpc,Paid Search,2970,2581,2041,30.05,63.37,6.3,18716,53,14655.47
2024-08-12,google,cpc,Paid Search,2563,2081,1357,42.03,63.27,5.32,13637,265,169500.67
2024-08-12,google,organic,Organic Search,2609,2211,1541,56.11,119.03,2.99,7802,265,139403.39
2024-08-12,facebook,cpc,Paid Social,1657,1510,952,33.69,61.29,3.46,5735,54,19219.61
2024-08-12,instagram,cpc,Paid Social,2497,2057,1193,60.6,316.3,6.44,16084,93,44025.16
2024-08-12,email,email,Email,2008,1575,1109,61.35,206.2,2.41,4841,152,56727.4
2024-08-12,direct,none,Direct,4235,3674,2380,51.86,131.34,3.52,14907,153,72957.93
2024-08-12,tiktok,cpc,Paid Social,4321,3862,2646,64.56,258.91,5.24,22646,121,62279.09
2024-08-12,bing,cpc,Paid Search,939,746,513,39.24,244.53,6.45,6059,39,13523.17
2024-08-13,google,cpc,Paid Search,4375,3936,2861,35.28,229.71,3.1,13562,92,63900.02
2024-08-13,google,organic,Organic Search,2423,1931,1379,40.3,218.24,5.03,12189,37,20855.44
2024-08-13,facebook,cpc,Paid Social,2168,1990,1411,49.44,105.54,6.28,13618,162,71560.65
2024-08-13,instagram,cpc,Paid Social,2394,2012,1228,34.03,212.74,5.94,14220,171,126785.47
2024-08-13,email,email,Email,1279,1108,807,61.49,112.37,4,5118,86,31260.83
2024-08-13,direct,none,Direct,562,452,345,52.14,121.63,5.91,3326,18,9217.24
2024-08-13,tiktok,cpc,Paid Social,2338,1945,1127,53.92,205.03,3.89,9094,106,57324.06
2024-08-13,bing,cpc,Paid Search,4785,4226,2396,50.17,247.03,4.22,20193,345,257589.12
2024-08-14,google,cpc,Paid Search,1418,1086,665,28.53,312.64,5.52,7828,78,44019.16
2024-08-14,google,organic,Organic Search,1000,907,537,55.22,89.86,5.98,5985,48,30540.09
2024-08-14,facebook,cpc,Paid Social,812,725,454,34.23,281.24,4.1,3329,33,20770.16
2024-08-14,instagram,cpc,Paid Social,1517,1338,937,48.76,121.35,2.99,4537,33,31084.88
2024-08-14,email,email,Email,3088,2532,1441,46.05,192.44,4.78,14762,215,78730.91
2024-08-14,direct,none,Direct,2079,1806,1419,54.26,87.01,3.7,7692,85,79977.44
2024-08-14,tiktok,cpc,Paid Social,4246,3758,2263,50.76,287.85,3.97,16857,113,42626.35
2024-08-14,bing,cpc,Paid Search,1283,988,640,43.79,270.15,6.3,8087,72,60186.21
2024-08-15,google,cpc,Paid Search,4516,3633,2631,29.44,93.23,6.09,27504,100,20491.22
2024-08-15,google,organic,Organic Search,2409,2179,1346,31.82,173.67,4.96,11950,217,147022.31
2024-08-15,facebook,cpc,Paid Social,2126,1594,963,59.43,241.14,2.94,6252,36,30088.83
2024-08-15,instagram,cpc,Paid Social,4249,3499,1931,66.1,166.77,3.94,16741,54,20397.69
2024-08-15,email,email,Email,2195,1648,1314,36.96,188.57,5.04,11063,173,118517.98
2024-08-15,direct,none,Direct,1138,930,660,28.73,228.39,3.3,3756,90,58768.89
2024-08-15,tiktok,cpc,Paid Social,669,590,369,65.13,200.39,4.53,3031,47,27230.15
2024-08-15,bing,cpc,Paid Search,1369,1206,881,34.21,231.15,6.39,8749,106,96884.73
2024-08-16,google,cpc,Paid Search,3623,2828,1803,62.79,246.34,4.85,17572,253,94283.45
2024-08-16,google,organic,Organic Search,926,792,469,67.7,61.3,3,2780,31,26435.4
2024-08-16,facebook,cpc,Paid Social,645,542,345,52.71,164.7,3.8,2452,12,10479.07
2024-08-16,instagram,cpc,Paid Social,3628,2917,1840,31.73,146.37,4.45,16148,72,65882.22
2024-08-16,email,email,Email,1905,1642,1269,55.8,297.22,5.04,9603,145,104818.3
2024-08-16,direct,none,Direct,2310,1855,1221,56.93,60.54,5.87,13559,179,96819.55
2024-08-16,tiktok,cpc,Paid Social,1824,1388,996,62.42,287.67,4.71,8591,145,131437.78
2024-08-16,bing,cpc,Paid Search,3077,2778,2116,50.79,79.49,4.74,14585,214,142263.9
2024-08-17,google,cpc,Paid Search,2773,2339,1317,40.67,244.58,2.32,6434,73,54499.06
2024-08-17,google,organic,Organic Search,2640,2006,1495,36.23,279.96,4.26,11248,252,170972.94
2024-08-17,facebook,cpc,Paid Social,1621,1385,950,60.82,314,3.47,5625,103,58485.06
2024-08-17,instagram,cpc,Paid Social,3564,3196,1956,59.35,100.84,3.83,13651,71,17148.18
2024-08-17,email,email,Email,3858,3479,2120,44.66,268.01,5.6,21607,73,54529.75
2024-08-17,direct,none,Direct,2518,2150,1651,35.63,132.46,4.95,12467,46,13664.11
2024-08-17,tiktok,cpc,Paid Social,2737,2415,1461,64.11,96.27,2.32,6349,202,101361.06
2024-08-17,bing,cpc,Paid Search,2423,2126,1670,59.73,285,2.52,6106,54,17445.18
2024-08-18,google,cpc,Paid Search,4047,3638,2678,48.12,209.44,2.08,8418,208,123230.93
2024-08-18,google,organic,Organic Search,4694,3791,2139,49.01,237.81,3.9,18307,324,92267.66
2024-08-18,facebook,cpc,Paid Social,2403,1921,1507,39.27,186.2,2.88,6922,167,150039.22
2024-08-18,instagram,cpc,Paid Social,1052,892,587,30.41,300,5.09,5358,11,5357.97
2024-08-18,email,email,Email,574,454,265,43.36,92.83,4.31,2473,12,3661.85
2024-08-18,direct,none,Direct,1230,1104,739,67.03,167.5,4.33,5328,95,59925.1
2024-08-18,tiktok,cpc,Paid Social,2265,1800,1175,47.61,69.59,2.47,5595,164,125899.45
2024-08-18,bing,cpc,Paid Search,1888,1695,951,67.58,274.05,3.89,7346,43,34959.72
2024-08-19,google,cpc,Paid Search,2028,1743,997,66.53,177.15,2.85,5781,187,150903.71
2024-08-19,google,organic,Organic Search,3183,2717,1730,58.42,124.02,4.75,15122,136,128956.61
2024-08-19,facebook,cpc,Paid Social,2093,1717,1106,63.84,148.76,5.7,11930,154,138081.32
2024-08-19,instagram,cpc,Paid Social,3508,3192,1997,47.66,187.38,5.85,20524,110,25518.22
2024-08-19,email,email,Email,1465,1295,851,64.53,193.55,2.7,3957,44,21487.35
2024-08-19,direct,none,Direct,1051,838,484,48.99,89.08,4.22,4436,73,37567.04
2024-08-19,tiktok,cpc,Paid Social,2398,2027,1272,41.94,132.76,2.16,5180,35,12318.57
2024-08-19,bing,cpc,Paid Search,2426,2194,1315,34.16,159.94,4.94,11985,187,66208.64
2024-08-20,google,cpc,Paid Search,1584,1385,1015,28.28,215.63,3.02,4786,102,48106.31
2024-08-20,google,organic,Organic Search,1864,1404,1058,53.15,241.69,2.14,3990,98,61889.58
2024-08-20,facebook,cpc,Paid Social,1780,1372,1063,67.68,85.4,4.92,8761,45,24959.49
2024-08-20,instagram,cpc,Paid Social,844,746,559,54.44,310.69,3.5,2954,62,21400.2
2024-08-20,email,email,Email,3704,3141,2247,51.5,117.47,2.37,8779,78,51272.92
2024-08-20,direct,none,Direct,3390,3025,2205,50.41,184.02,5.54,18785,85,41786.43
2024-08-20,tiktok,cpc,Paid Social,2035,1823,1320,67.03,189.97,1.93,3928,122,38383.39
2024-08-20,bing,cpc,Paid Search,2226,1687,1017,55.08,277.96,2.21,4919,150,49586.53
2024-08-21,google,cpc,Paid Search,3239,2796,1668,51.78,195.68,3.87,12537,309,223148.11
2024-08-21,google,organic,Organic Search,3437,2707,1584,39.65,119.56,3.85,13232,130,80283.87
2024-08-21,facebook,cpc,Paid Social,4513,4010,2227,39.81,284,3.62,16339,195,98021.11
2024-08-21,instagram,cpc,Paid Social,1881,1623,1270,29.22,83.83,2.52,4741,88,34507.25
2024-08-21,email,email,Email,3014,2334,1470,39.21,120.58,3.03,9133,211,82768.3
2024-08-21,direct,none,Direct,4173,3700,2134,44.03,163.89,5.25,21910,79,74872.2
2024-08-21,tiktok,cpc,Paid Social,2282,1970,1220,44.01,232.48,5.49,12528,72,22947.46
2024-08-21,bing,cpc,Paid Search,2286,1861,1342,49.83,213.09,2.06,4709,168,100604.17
