message,severity,attributes,tags,timestamp
2026-05-16T17:11:42.934279Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.279723465Z
2026-05-16T17:11:42.951764Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.279731874Z
2026-05-16T17:11:43.174767Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280225105Z
2026-05-16T17:11:43.098368Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280227314Z
2026-05-16T17:11:43.174793Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280231889Z
2026-05-16T17:11:43.098414Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280235451Z
2026-05-16T17:11:43.114091Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280241169Z
2026-05-16T17:11:43.114129Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280246813Z
2026-05-16T17:11:43.129289Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280257263Z
2026-05-16T17:11:43.129329Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280263193Z
2026-05-16T17:11:43.144363Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280269041Z
2026-05-16T17:11:43.144397Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280274048Z
2026-05-16T17:11:43.159612Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280280764Z
2026-05-16T17:11:43.159647Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.280286453Z
2026-05-16T17:11:43.189886Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281707590Z
2026-05-16T17:11:43.189917Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281712344Z
2026-05-16T17:11:43.206353Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281715760Z
2026-05-16T17:11:43.206380Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281719921Z
2026-05-16T17:11:43.221503Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281723531Z
2026-05-16T17:11:43.221530Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281727447Z
2026-05-16T17:11:43.236822Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281731116Z
2026-05-16T17:11:43.236848Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281734757Z
2026-05-16T17:11:43.252106Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281738697Z
2026-05-16T17:11:43.252131Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281742276Z
2026-05-16T17:11:43.268485Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281746052Z
2026-05-16T17:11:43.268508Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.281749627Z
2026-05-16T17:11:43.285820Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.287055279Z
2026-05-16T17:11:43.285850Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.287060560Z
2026-05-16T17:11:43.303144Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.303797830Z
2026-05-16T17:11:43.303175Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.303805910Z
2026-05-16T17:11:43.320491Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.321650305Z
2026-05-16T17:11:43.320521Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.321656072Z
2026-05-16T17:11:43.337326Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.339735393Z
2026-05-16T17:11:43.337349Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.339740125Z
2026-05-16T17:11:43.355200Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.357455376Z
2026-05-16T17:11:43.355219Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.357460313Z
2026-05-16T17:11:43.372219Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.376101343Z
2026-05-16T17:11:43.372238Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.376106889Z
2026-05-16T17:11:43.388653Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.390058636Z
2026-05-16T17:11:43.388672Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.390065376Z
2026-05-16T17:11:43.405611Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.408096197Z
2026-05-16T17:11:43.405633Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.408105781Z
2026-05-16T17:11:43.423642Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.426275505Z
2026-05-16T17:11:43.423660Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.426280513Z
2026-05-16T17:11:43.441037Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.446577734Z
2026-05-16T17:11:43.441055Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.446586092Z
2026-05-16T17:11:43.457659Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.461057893Z
2026-05-16T17:11:43.457677Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.461064661Z
2026-05-16T17:11:43.474425Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.475295742Z
2026-05-16T17:11:43.474444Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:43.475300648Z
