date,source,medium,channel_group,sessions,users,new_users,bounce_rate,avg_session_duration,pages_per_session,pages_viewed,conversions,revenue
2024-07-17,facebook,cpc,Paid Social,3537,2950,2013,63.6,125.87,5.9,20870,176,106703.54
2024-07-17,instagram,cpc,Paid Social,4426,3987,2646,56.9,279.98,3.01,13323,237,136135.91
2024-07-17,email,email,Email,945,868,669,42.22,239.57,2.06,1946,62,29637.87
2024-07-17,direct,none,Direct,3955,3500,2672,52.75,134.58,3.04,12025,87,68160.19
2024-07-17,tiktok,cpc,Paid Social,1534,1407,789,40.34,265.85,5.48,8406,41,27936.91
2024-07-17,bing,cpc,Paid Search,2720,2460,1567,34.22,285.6,4.72,12842,126,77462.71
2024-07-18,google,cpc,Paid Search,3274,2496,1901,36.04,280.4,2.85,9332,241,88907.34
2024-07-18,google,organic,Organic Search,2115,1778,1301,39.23,76.31,2.17,4589,37,7559.83
2024-07-18,facebook,cpc,Paid Social,1212,958,671,47.71,74.88,1.95,2365,79,14272.67
2024-07-18,instagram,cpc,Paid Social,1474,1284,932,36.37,261.41,3.69,5439,35,17199.03
2024-07-18,email,email,Email,3307,2531,1866,35.39,174.64,4.15,13724,68,20775.89
2024-07-18,direct,none,Direct,4319,3813,3035,61.89,294.88,5.7,24623,144,40814.56
2024-07-18,tiktok,cpc,Paid Social,4001,3103,2092,30.58,189.87,4.68,18726,160,66923.86
2024-07-18,bing,cpc,Paid Search,2710,2252,1587,51.89,136.12,3.03,8212,39,8974.28
2024-07-19,google,cpc,Paid Search,1701,1376,927,63.82,226.53,5.11,8695,125,107379.74
2024-07-19,google,organic,Organic Search,1926,1587,1145,51.32,184.07,3.58,6897,101,43808.57
2024-07-19,facebook,cpc,Paid Social,1927,1666,1177,56.46,162.42,4.68,9022,92,71790.89
2024-07-19,instagram,cpc,Paid Social,2405,2070,1567,56.85,94.47,3.45,8297,189,120284.22
2024-07-19,email,email,Email,1036,933,537,29.66,256.5,2.8,2901,69,29423.27
2024-07-19,direct,none,Direct,2681,2095,1633,50.27,61.92,4.86,13034,126,94085.16
2024-07-19,tiktok,cpc,Paid Social,986,857,561,43.51,120.24,2.78,2743,13,8739.81
2024-07-19,bing,cpc,Paid Search,1944,1671,1023,31,267.99,4.88,9490,54,14055.35
2024-07-20,google,cpc,Paid Search,627,564,416,59.51,291.15,6.34,3980,10,5387.89
2024-07-20,google,organic,Organic Search,1796,1589,927,62.84,176.26,2.48,4455,81,73910.26
2024-07-20,facebook,cpc,Paid Social,540,445,245,63.57,292.66,2.72,1470,35,27295.21
2024-07-20,instagram,cpc,Paid Social,1475,1314,873,46.4,241.49,4,5902,52,48471.38
2024-07-20,email,email,Email,2369,1917,1315,55.69,220.71,4,9479,133,81061.6
2024-07-20,direct,none,Direct,3045,2787,1681,33.26,193.46,5.64,17178,134,74377.96
2024-07-20,tiktok,cpc,Paid Social,954,834,503,46.11,191.32,3.36,3206,45,17302.34
2024-07-20,bing,cpc,Paid Search,4174,3741,2305,35.46,179.49,4.05,16905,138,111456
2024-07-21,google,cpc,Paid Search,3116,2657,1540,28.71,178.63,2.3,7167,76,37471.82
2024-07-21,google,organic,Organic Search,3178,2720,1770,36.53,123.73,2.75,8740,183,114013.45
2024-07-21,facebook,cpc,Paid Social,3558,2734,1787,31.49,148.83,2.38,8468,87,42967.77
2024-07-21,instagram,cpc,Paid Social,660,539,398,56.75,64.84,4.42,2918,52,13827.58
2024-07-21,email,email,Email,2814,2399,1565,29.88,232.4,3.07,8640,194,142485.5
2024-07-21,direct,none,Direct,2910,2473,1596,38.77,116.78,5.04,14669,144,124020.5
2024-07-21,tiktok,cpc,Paid Social,2731,2467,1864,32.79,199.46,3.51,9586,50,45920.98
2024-07-21,bing,cpc,Paid Search,1517,1267,777,36.29,293.31,5.24,7949,17,12347.94
2024-07-22,google,cpc,Paid Search,2688,2157,1378,51.75,193.9,4.77,12823,144,81684.73
2024-07-22,google,organic,Organic Search,1814,1382,765,61.08,73.35,2.52,4573,50,19112.57
2024-07-22,facebook,cpc,Paid Social,837,679,386,56.57,215.22,3.39,2838,15,7057.06
2024-07-22,instagram,cpc,Paid Social,3893,3481,2755,53.54,285.05,6.47,25190,305,130231.39
2024-07-22,email,email,Email,1510,1186,944,62.33,140.72,4.05,6117,38,12321.08
2024-07-22,direct,none,Direct,3916,3231,1885,57.66,270.82,4.35,17038,247,46779.67
2024-07-22,tiktok,cpc,Paid Social,3178,2798,1661,57.55,158.86,5.67,18022,57,46379.14
2024-07-22,bing,cpc,Paid Search,1809,1454,1074,65.18,154.03,1.84,3329,43,35933.12
2024-07-23,google,cpc,Paid Search,1051,870,610,30.11,178.42,5.44,5721,35,20734.04
2024-07-23,google,organic,Organic Search,2642,2200,1241,31.97,229.62,6.4,16914,119,48424.42
2024-07-23,facebook,cpc,Paid Social,2509,1918,1334,58.27,217,5.25,13172,141,89341.61
2024-07-23,instagram,cpc,Paid Social,1186,925,566,57.42,317.9,5.52,6551,40,37433.57
2024-07-23,email,email,Email,4455,3811,2152,66.82,245.53,2.43,10825,200,42076.26
2024-07-23,direct,none,Direct,4306,3895,2585,35.91,267.63,3.16,13609,336,162417.97
2024-07-23,tiktok,cpc,Paid Social,3099,2358,1589,52.76,73.84,5.73,17758,154,115112.86
2024-07-23,bing,cpc,Paid Search,2202,1705,1246,35.99,117.33,2.55,5615,31,22465.94
2024-07-24,google,cpc,Paid Search,1963,1479,840,56.37,267.48,5.37,10541,150,105574.4
2024-07-24,google,organic,Organic Search,1015,817,590,30.08,101.94,6.39,6487,97,62900.22
2024-07-24,facebook,cpc,Paid Social,2191,1908,1488,28.06,182.48,5.26,11528,120,58689.78
2024-07-24,instagram,cpc,Paid Social,1422,1197,860,43.99,79.97,5.78,8220,35,26059.51
2024-07-24,email,email,Email,832,670,507,39.93,299.69,4.22,3511,54,10316.62
2024-07-24,direct,none,Direct,1199,1054,687,60.07,217.16,4.66,5591,77,33930.15
2024-07-24,tiktok,cpc,Paid Social,2414,2100,1354,50.97,151.56,2.16,5214,104,41712.87
2024-07-24,bing,cpc,Paid Search,989,886,514,40.79,197.59,3.37,3333,25,5489.21
2024-07-25,google,cpc,Paid Search,3224,2602,1762,53.62,168.62,6.16,19859,136,48410.24
2024-07-25,google,organic,Organic Search,3061,2420,1755,48.63,293.52,3.37,10317,227,45522.67
2024-07-25,facebook,cpc,Paid Social,4499,3608,2367,44.98,205.2,5.59,25151,209,103307.22
2024-07-25,instagram,cpc,Paid Social,3803,3053,2283,56.24,288.57,6.29,23925,216,99885.85
2024-07-25,email,email,Email,585,450,336,29.13,272.92,5.71,3340,42,26031.14
2024-07-25,direct,none,Direct,3229,2755,1743,35.24,203.74,3.68,11883,106,66760.65
2024-07-25,tiktok,cpc,Paid Social,729,609,482,34.38,116.38,4.07,2968,28,17017.08
2024-07-25,bing,cpc,Paid Search,2156,1717,961,44.94,96.61,3.62,7807,168,101029.71
2024-07-26,google,cpc,Paid Search,4531,3584,2751,31.32,121.35,1.83,8293,284,246660.79
2024-07-26,google,organic,Organic Search,2736,2259,1305,52.65,91.61,2.39,6540,265,101953.27
2024-07-26,facebook,cpc,Paid Social,1179,896,697,37.14,313.84,6.31,7440,84,65990.86
2024-07-26,instagram,cpc,Paid Social,553,489,352,38.32,132.52,4.82,2669,23,7216.01
2024-07-26,email,email,Email,4141,3399,2628,53.92,151.14,5.52,22862,205,158528.11
2024-07-26,direct,none,Direct,3684,3313,2277,59.26,99.5,2.73,10057,280,148388.49
2024-07-26,tiktok,cpc,Paid Social,2207,1754,1292,33.37,291.11,4.7,10374,68,13314.69
2024-07-26,bing,cpc,Paid Search,3949,3103,2244,49.99,94.01,2.29,9044,76,68705.58
2024-07-27,google,cpc,Paid Search,2446,1915,1170,59.19,241.59,4.74,11596,146,77123.53
2024-07-27,google,organic,Organic Search,1341,1224,819,44.38,187.8,5.42,7271,69,53206.79
2024-07-27,facebook,cpc,Paid Social,1194,971,553,50.44,71.33,1.9,2269,93,30823.63
2024-07-27,instagram,cpc,Paid Social,4290,3720,2741,29.5,70.28,2.03,8708,318,163058.83
2024-07-27,email,email,Email,4105,3727,2578,65.46,103.3,3.45,14163,90,26622.72
2024-07-27,direct,none,Direct,1972,1552,956,64.75,112.57,2.41,4752,130,75127.36
2024-07-27,tiktok,cpc,Paid Social,3303,2849,2166,50.56,122.04,1.82,6012,149,125371.1
2024-07-27,bing,cpc,Paid Search,3082,2725,2108,43.79,254.7,2.52,7767,240,144353.6
2024-07-28,google,cpc,Paid Search,2492,2057,1233,47.16,87.86,2.96,7376,124,117603.61
2024-07-28,google,organic,Organic Search,1770,1533,915,29.94,318.91,5.26,9313,164,32238.73
2024-07-28,facebook,cpc,Paid Social,1506,1283,748,40.05,262.52,4.33,6524,115,108011.28
2024-07-28,instagram,cpc,Paid Social,834,756,530,65.1,202.05,6.01,5015,29,20204.72
2024-07-28,email,email,Email,2724,2409,1448,56.79,75.48,6.39,17411,96,33472.16
2024-07-28,direct,none,Direct,3497,2842,1776,29.41,260.6,2.11,7378,265,100563.77
2024-07-28,tiktok,cpc,Paid Social,3562,2903,1892,33.94,180.03,2.1,7480,81,53732.07
2024-07-28,bing,cpc,Paid Search,3815,3350,2459,42.39,159.77,4.1,15643,61,24052.44
2024-07-29,google,cpc,Paid Search,4284,3448,2262,32.15,243.67,1.85,7926,149,126603.12
2024-07-29,google,organic,Organic Search,4345,3471,2141,48.86,104.67,5.28,22946,287,232735.66
2024-07-29,facebook,cpc,Paid Social,1515,1223,885,36.8,126.38,3.6,5456,24,10944.94
2024-07-29,instagram,cpc,Paid Social,4382,3383,1872,33.44,142.75,2.66,11656,277,216100.29
2024-07-29,email,email,Email,2698,2453,1957,30.56,187.42,4.85,13089,188,133031.67
2024-07-29,direct,none,Direct,3588,2822,1868,50.35,247.95,2,7176,61,21221.33
2024-07-29,tiktok,cpc,Paid Social,3506,2742,1911,43.71,255.9,5.96,20896,74,33998.89
2024-07-29,bing,cpc,Paid Search,1164,894,631,59.37,113.39,2.97,3459,52,36248.23
2024-07-30,google,cpc,Paid Search,3121,2427,1854,28.57,137.19,5.5,17167,265,198389.73
2024-07-30,google,organic,Organic Search,2427,1860,1151,45.48,69.3,2.91,7062,242,57654.59
2024-07-30,facebook,cpc,Paid Social,3569,2982,2214,42.88,200.2,2,7139,207,189229.41
2024-07-30,instagram,cpc,Paid Social,682,565,318,40.5,141.61,4.53,3091,54,26266.27
2024-07-30,email,email,Email,1976,1523,900,35.49,187.74,3.1,6125,155,88431.55
2024-07-30,direct,none,Direct,1812,1400,980,41.2,81.67,3.11,5635,125,96848
2024-07-30,tiktok,cpc,Paid Social,1296,1185,703,64.87,242.16,6.17,7996,46,28913.63
2024-07-30,bing,cpc,Paid Search,2437,1906,1054,57.82,154.37,5.44,13260,154,30143.59
2024-07-31,google,cpc,Paid Search,2901,2319,1344,67.6,156.85,5.09,14769,291,269372.72
2024-07-31,google,organic,Organic Search,1701,1459,849,41.66,171.24,5.17,8797,169,145945.31
2024-07-31,facebook,cpc,Paid Social,2472,1950,1266,38.84,229.85,2.3,5686,94,54840.52
2024-07-31,instagram,cpc,Paid Social,3897,3029,1886,45.38,311.07,6.47,25216,46,11072.76
2024-07-31,email,email,Email,846,637,385,41.83,264.41,2.32,1963,65,47954.53
2024-07-31,direct,none,Direct,529,407,270,66.83,250.57,4.77,2523,29,19935.06
2024-07-31,tiktok,cpc,Paid Social,3773,3179,1901,47.46,165.75,6.08,22945,141,81330.16
2024-07-31,bing,cpc,Paid Search,4300,3444,1987,48.76,190.81,3.69,15868,62,46040.41
2024-08-01,google,cpc,Paid Search,3821,3181,2303,44.46,200.3,4.51,17237,157,70253.6
2024-08-01,google,organic,Organic Search,3234,2716,1598,64.05,114.08,4.52,14617,217,56639.75
2024-08-01,facebook,cpc,Paid Social,1510,1366,1065,38.75,291.94,4.87,7356,105,42756.77
2024-08-01,instagram,cpc,Paid Social,1533,1339,779,34.78,215.92,2.29,3510,51,45844.16
2024-08-01,email,email,Email,2658,2284,1334,29.8,136.65,3.24,8613,41,21019.56
2024-08-01,direct,none,Direct,784,657,439,65.7,234.12,3.76,2947,50,10485.89
2024-08-01,tiktok,cpc,Paid Social,2735,2307,1427,54.92,242.16,4.41,12063,176,74792.77
2024-08-01,bing,cpc,Paid Search,1188,1079,802,63.2,175.01,2.87,3411,79,37873.62
2024-08-02,google,cpc,Paid Search,3681,3063,2131,36.04,306.25,2.93,10788,134,40322.03
2024-08-02,google,organic,Organic Search,1554,1176,823,53.75,275.52,4.24,6588,83,30126.36
2024-08-02,facebook,cpc,Paid Social,753,573,411,49.45,104.73,4.72,3555,45,14816.07
2024-08-02,instagram,cpc,Paid Social,2409,2054,1596,57.02,160.27,2.02,4866,44,8021.39
2024-08-02,email,email,Email,1931,1667,1019,65.53,123.14,2.2,4250,87,25586.35
2024-08-02,direct,none,Direct,2478,1916,1241,35.23,89.23,5.39,13356,162,95799.31
2024-08-02,tiktok,cpc,Paid Social,2591,2132,1178,38.86,210.41,5.45,14123,186,83727.39
2024-08-02,bing,cpc,Paid Search,3498,2930,1902,35.38,135.54,6,20991,154,91998.02
2024-08-03,google,cpc,Paid Search,3301,2856,2004,56.8,231.95,3.69,12181,108,41300.71
2024-08-03,google,organic,Organic Search,4585,3847,2466,30.83,120.78,3.03,13892,367,326754.03
2024-08-03,facebook,cpc,Paid Social,4782,4258,2420,51.13,210.68,5.33,25490,137,111173.63
2024-08-03,instagram,cpc,Paid Social,3604,3154,1825,53.25,146.66,3.53,12725,247,200595.7
2024-08-03,email,email,Email,4869,3751,2295,42.2,252.33,5.15,25076,300,121144.4
2024-08-03,direct,none,Direct,4068,3615,2084,56.25,119.8,3.88,15785,263,80431.37
2024-08-03,tiktok,cpc,Paid Social,2429,2171,1591,64.9,213.55,5.79,14063,87,47088.32
2024-08-03,bing,cpc,Paid Search,1471,1313,754,31.41,99.45,6.02,8857,85,69706.83
2024-08-04,google,cpc,Paid Search,828,661,426,31.4,224.21,1.83,1516,11,4647.14
2024-08-04,google,organic,Organic Search,3455,2983,2326,38.12,164.11,2.96,10227,356,138246
2024-08-04,facebook,cpc,Paid Social,2679,2348,1596,50.36,222.71,3.91,10477,145,125280.98
2024-08-04,instagram,cpc,Paid Social,3966,3573,2364,53.89,194.98,2.45,9717,56,50475.22
2024-08-04,email,email,Email,571,458,322,58.8,165.82,2.57,1467,12,8886.83
2024-08-04,direct,none,Direct,2445,2208,1603,37.02,65.88,4.62,11299,146,28014.17
2024-08-04,tiktok,cpc,Paid Social,1422,1167,872,28.41,144.82,4.28,6087,111,92328.04
2024-08-04,bing,cpc,Paid Search,4466,3364,2540,66.56,115.35,5.33,23803,138,35210.85
2024-08-05,google,cpc,Paid Search,2210,1949,1178,67.97,114.78,2.65,5858,89,65438.46
2024-08-05,google,organic,Organic Search,3143,2667,2076,58.44,307.59,5.64,17726,160,63691.58
2024-08-05,facebook,cpc,Paid Social,905,715,518,59.91,113.63,2.42,2192,62,27472.66
2024-08-05,instagram,cpc,Paid Social,3221,2440,1415,43.4,204.23,2.65,8536,252,90722.21
2024-08-05,email,email,Email,2863,2574,2000,65.37,212.73,4.44,12711,61,54016.31
2024-08-05,direct,none,Direct,2247,2056,1370,53.3,147.02,5.95,13369,68,49910.18
2024-08-05,tiktok,cpc,Paid Social,2870,2217,1341,33.93,318.45,3.23,9270,172,70464.42
2024-08-05,bing,cpc,Paid Search,2039,1798,1035,49.23,124.74,5.81,11851,137,85140.28
2024-08-06,google,cpc,Paid Search,4412,3745,2539,39.31,262.54,5.69,25108,310,70127.15
2024-08-06,google,organic,Organic Search,2735,2058,1305,55.6,261.92,5.17,14143,78,53148.21
2024-08-06,facebook,cpc,Paid Social,3490,3207,2023,40.2,138.03,5.36,18707,175,127504.09
2024-08-06,instagram,cpc,Paid Social,4064,3385,2209,34.18,282.57,2.58,10485,40,34733.96
2024-08-06,email,email,Email,3638,2894,1753,32.61,259.23,5.87,21358,198,171741.26
2024-08-06,direct,none,Direct,2497,2157,1699,46.57,180.31,2.68,6693,34,28914.57
2024-08-06,tiktok,cpc,Paid Social,982,770,518,56.71,229.49,3.08,3027,36,26838.88
2024-08-06,bing,cpc,Paid Search,3827,3075,2158,58.04,104.46,6.19,23692,151,47018.59
2024-08-07,google,cpc,Paid Search,1583,1272,899,31.08,203.99,4.12,6523,28,9394.56
2024-08-07,google,organic,Organic Search,4190,3446,2537,54.95,114.45,5.8,24303,290,122145.41
2024-08-07,facebook,cpc,Paid Social,2745,2236,1378,44.97,131.2,3.28,9004,29,24033.28
2024-08-07,instagram,cpc,Paid Social,1129,870,651,58.42,125.31,3.07,3468,18,12715.75
2024-08-07,email,email,Email,4554,3453,2060,34.12,96.51,3.33,15165,330,224780.94
2024-08-07,direct,none,Direct,4701,4044,2596,45.61,213.75,3.06,14385,49,11607.48
2024-08-07,tiktok,cpc,Paid Social,2368,2024,1439,58.94,220.89,4.74,11228,54,32329.52
2024-08-07,bing,cpc,Paid Search,1033,865,548,34.81,98.26,5.5,5682,15,12052.31
2024-08-08,google,cpc,Paid Search,1073,828,458,50.41,203.29,4.87,5229,93,29968.33
2024-08-08,google,organic,Organic Search,4541,3712,2917,43.17,178.34,5.53,25115,75,51783.87
2024-08-08,facebook,cpc,Paid Social,628,498,373,51.34,70.75,5.23,3287,15,5418.04
2024-08-08,instagram,cpc,Paid Social,2843,2136,1404,36.48,132.48,5.94,16889,81,21482.56
2024-08-08,email,email,Email,3978,3630,2739,61.13,260.46,6.46,25703,266,156297.27
2024-08-08,direct,none,Direct,1162,1008,655,45.11,128.2,4.09,4752,59,48318.46
2024-08-08,tiktok,cpc,Paid Social,4128,3789,2407,30.81,260.16,4.92,20312,311,244767.59
2024-08-08,bing,cpc,Paid Search,879,735,581,63.75,126.02,2.33,2048,33,28718.42
2024-08-09,google,cpc,Paid Search,3994,3407,2563,59.01,224.61,2.42,9665,139,27656.74
2024-08-09,google,organic,Organic Search,2459,2035,1591,39.13,90.13,5.89,14488,241,52924.64
2024-08-09,facebook,cpc,Paid Social,2245,1910,1053,29.53,83.42,2.72,6108,111,58046.74
2024-08-09,instagram,cpc,Paid Social,3577,3229,1988,35.62,113.07,2.68,9586,233,183862.81
2024-08-09,email,email,Email,2639,2215,1292,53.11,172.12,2.55,6729,107,90073.7
2024-08-09,direct,none,Direct,2422,2090,1175,43.69,98.86,2,4844,89,83035.82
2024-08-09,tiktok,cpc,Paid Social,3798,2875,1618,50.62,314.92,2.73,10369,215,154950.39
2024-08-09,bing,cpc,Paid Search,1000,781,515,38.2,289.73,2.39,2392,65,43755.93
2024-08-10,google,cpc,Paid Search,4740,4251,3146,62.48,183.37,4.1,19435,337,268520.49
2024-08-10,google,organic,Organic Search,3778,2915,1740,46.33,314.17,6.31,23842,262,69007.08
2024-08-10,facebook,cpc,Paid Social,3530,3109,1829,58.17,223.6,5.8,20478,237,62449.27
2024-08-10,instagram,cpc,Paid Social,3047,2345,1613,53.3,113.05,6.26,19079,142,127400.92
2024-08-10,email,email,Email,1325,1149,815,44.46,191.59,4.42,5860,99,87673.67
2024-08-10,direct,none,Direct,3295,2863,2215,35.49,268,4.49,14797,93,72795.24
2024-08-10,tiktok,cpc,Paid Social,1853,1653,1116,60.11,90.89,4.52,8378,44,25027.22
2024-08-10,bing,cpc,Paid Search,3904,3221,1998,55.89,131.76,5.25,20499,119,46655.84
2024-08-11,google,cpc,Paid Search,3175,2418,1358,31,254.43,4.26,13526,158,82417.14
2024-08-11,google,organic,Organic Search,743,620,469,51.68,143.8,3.92,2914,31,20376.01
2024-08-11,facebook,cpc,Paid Social,2818,2476,1604,32.16,66.56,2.28,6425,186,44947.25
2024-08-11,instagram,cpc,Paid Social,4208,3441,2037,33.35,133.68,6.41,26975,306,177732.24
2024-08-11,email,email,Email,4866,3935,2653,53.42,90.37,2.48,12068,197,48377.48
2024-08-11,direct,none,Direct,2433,1938,1075,34.95,167.49,4.57,11119,133,93204.16
2024-08-11,tiktok,cpc,Paid Social,3789,3430,2390,36.21,290.3,2.35,8906,47,44019.61
2024-08-11,bing,cpc,Paid Search,4575,4154,2783,49.35,207.62,2.21,10111,199,38715.35
2024-08-12,google,cpc,Paid Search,3659,3119,2441,66.27,125.46,5.22,19103,348,95610.88
2024-08-12,google,organic,Organic Search,2006,1606,1221,41.31,182.84,4.84,9710,92,52132.77
2024-08-12,facebook,cpc,Paid Social,3814,3039,1711,65.56,280.07,6.37,24301,55,47701.6
2024-08-12,instagram,cpc,Paid Social,3494,2919,1750,45.19,217.57,6.31,22049,177,96169.47
2024-08-12,email,email,Email,1286,994,757,30.11,239.46,3.68,4734,72,26269.35
2024-08-12,direct,none,Direct,876,703,445,54.66,111.26,5.16,4522,41,30114.68
2024-08-12,tiktok,cpc,Paid Social,1926,1704,950,36.87,188.72,4.75,9150,145,60575.81
2024-08-12,bing,cpc,Paid Search,2144,1702,1267,31.02,145.25,6.1,13083,88,58364.71
2024-08-13,google,cpc,Paid Search,1307,1061,683,29.08,107.68,4.16,5439,92,35075.87
2024-08-13,google,organic,Organic Search,1994,1595,877,45.98,158.26,5.46,10892,198,187061.73
2024-08-13,facebook,cpc,Paid Social,3137,2716,1518,28.47,300.3,5.43,17036,90,78640.47
2024-08-13,instagram,cpc,Paid Social,2910,2655,1775,41.78,140.09,5.82,16939,57,35563.82
2024-08-13,email,email,Email,693,636,381,28.52,108.46,4.33,3000,54,43075.93
2024-08-13,direct,none,Direct,2256,2029,1417,67.45,89,2.22,5010,142,55605.62
2024-08-13,tiktok,cpc,Paid Social,3196,2500,1795,50.46,289.62,5.71,18250,231,43773.36
2024-08-13,bing,cpc,Paid Search,1839,1519,1107,30.93,67.77,2.56,4709,59,17248.55
2024-08-14,google,cpc,Paid Search,2433,1885,1143,49.16,228.15,3.4,8272,124,39840.31
2024-08-14,google,organic,Organic Search,3676,3172,2107,57.23,269.06,2,7352,358,277421.21
2024-08-14,facebook,cpc,Paid Social,3474,3071,1810,38.76,92.34,1.96,6810,188,130006.41
2024-08-14,instagram,cpc,Paid Social,1962,1542,954,44.79,293.29,3.52,6909,24,12670.4
2024-08-14,email,email,Email,1516,1385,1009,56.2,273.79,3.04,4609,84,52573.38
2024-08-14,direct,none,Direct,1660,1393,1026,48.43,98.34,5.93,9846,102,63648.1
2024-08-14,tiktok,cpc,Paid Social,2535,2243,1536,65.5,85.41,6.42,16277,197,128754.08
2024-08-14,bing,cpc,Paid Search,4741,4084,2318,31.67,263.8,6.42,30442,213,81888.2
2024-08-15,google,cpc,Paid Search,2297,1739,1188,54.05,152.19,3.19,7328,182,105214.89
2024-08-15,google,organic,Organic Search,3420,2644,1507,43.93,256.9,3.19,10910,189,106250.18
2024-08-15,facebook,cpc,Paid Social,3395,2840,1608,67.77,170.08,2.34,7944,248,176768.65
2024-08-15,instagram,cpc,Paid Social,673,555,365,47.82,82.55,4.36,2936,13,12156.61
2024-08-15,email,email,Email,3080,2399,1516,56.95,252.6,5.11,15738,164,57146.46
2024-08-15,direct,none,Direct,2027,1710,1120,32.41,165.21,2.2,4459,112,89378.95
2024-08-15,tiktok,cpc,Paid Social,3063,2780,1819,57,126.36,5.4,16541,180,131162.97
2024-08-15,bing,cpc,Paid Search,2527,1960,1298,29.79,287.21,4.2,10613,149,31742.96
2024-08-16,google,cpc,Paid Search,2331,1896,1327,65.6,223.21,6.25,14568,161,103024.3
2024-08-16,google,organic,Organic Search,2968,2557,1680,56.68,233.49,4.97,14750,215,128285.85
2024-08-16,facebook,cpc,Paid Social,3779,3075,2390,38.45,147.34,2.17,8202,264,218489.69
2024-08-16,instagram,cpc,Paid Social,2059,1564,946,50.73,297.4,3.58,7372,126,92138.88
2024-08-16,email,email,Email,926,752,578,29.61,123.41,4.04,3744,34,16236.64
2024-08-16,direct,none,Direct,4433,4039,2506,40.92,178.16,6.5,28819,81,71937.79
2024-08-16,tiktok,cpc,Paid Social,1449,1122,650,44.98,224.71,4.24,6143,91,20577.56
2024-08-16,bing,cpc,Paid Search,1587,1238,936,53.86,206.31,3.55,5635,64,14504.86
2024-08-17,google,cpc,Paid Search,1402,1145,780,45.39,231.62,4.35,6102,40,34304.24
2024-08-17,google,organic,Organic Search,3074,2536,1595,58.23,257.8,3.62,11129,92,68744.79
2024-08-17,facebook,cpc,Paid Social,2640,2249,1501,30.13,157.69,2.67,7049,153,27902.89
2024-08-17,instagram,cpc,Paid Social,1243,1074,751,41.73,105.6,3.99,4960,23,8536.33
2024-08-17,email,email,Email,1422,1128,888,66.26,272.8,2.69,3826,102,51817.06
2024-08-17,direct,none,Direct,4758,4053,2266,49.59,121.56,3.13,14894,166,42730.48
2024-08-17,tiktok,cpc,Paid Social,3054,2454,1704,58.86,162.34,2.68,8186,183,43762.65
2024-08-17,bing,cpc,Paid Search,4251,3567,2628,65.63,119.6,6.21,26403,170,154116.07
2024-08-18,google,cpc,Paid Search,1558,1304,978,37.66,163.76,3.37,5251,121,94568.31
2024-08-18,google,organic,Organic Search,2945,2238,1276,47.58,256.3,5.08,14963,59,36666.45
2024-08-18,facebook,cpc,Paid Social,3228,2434,1542,49.66,136.98,3.67,11848,214,82734.06
2024-08-18,instagram,cpc,Paid Social,1910,1502,1036,40.46,265.97,4.33,8274,93,50508.32
2024-08-18,email,email,Email,1805,1491,1099,54.21,60.5,5.31,9589,118,81545.86
2024-08-18,direct,none,Direct,4008,3298,2000,61.86,144.8,4.57,18317,250,203637.99
2024-08-18,tiktok,cpc,Paid Social,1470,1131,705,62.36,63.58,2.76,4057,96,49898.3
2024-08-18,bing,cpc,Paid Search,2423,1844,1134,29.53,194.05,2.94,7124,150,69517.95
2024-08-19,google,cpc,Paid Search,901,829,520,50.76,290.27,2.78,2506,87,51905.15
2024-08-19,google,organic,Organic Search,2496,2104,1412,54.74,255.76,5.95,14852,131,41714.54
2024-08-19,facebook,cpc,Paid Social,2359,1833,1370,65.5,65.53,5.41,12762,80,45846.14
2024-08-19,instagram,cpc,Paid Social,3704,3346,2552,38.3,299.47,4.41,16336,170,37800.13
2024-08-19,email,email,Email,3841,3147,1784,54.88,116.37,2.61,10026,269,179195.42
2024-08-19,direct,none,Direct,1621,1459,1070,29.84,307.35,2.48,4020,118,51159.15
2024-08-19,tiktok,cpc,Paid Social,3602,2759,1893,65.19,164.94,2.71,9761,165,71150.63
2024-08-19,bing,cpc,Paid Search,4037,3562,2022,60.04,263.12,6.09,24588,59,48562.71
2024-08-20,google,cpc,Paid Search,1227,1084,718,59.22,232.06,2.77,3401,110,46429.06
2024-08-20,google,organic,Organic Search,4165,3349,2111,31.32,175.27,5.67,23615,178,158821.12
2024-08-20,facebook,cpc,Paid Social,4673,3955,2794,45.46,270.23,6.02,28132,280,174101.47
2024-08-20,instagram,cpc,Paid Social,4499,4099,2257,36.43,162.5,3.44,15478,297,237354.55
2024-08-20,email,email,Email,735,582,328,54.23,139.85,2.39,1756,23,15446.38
2024-08-20,direct,none,Direct,2668,2061,1200,54.97,173.21,3.76,10033,170,140820.26
2024-08-20,tiktok,cpc,Paid Social,2056,1632,1276,32.35,118.92,2.77,5696,132,58260.55
2024-08-20,bing,cpc,Paid Search,3609,3272,1935,46.6,300.08,3.81,13751,220,196213.07
2024-08-21,google,cpc,Paid Search,4634,3539,2135,63.72,300.29,4.88,22613,422,278727.38
2024-08-21,google,organic,Organic Search,1555,1204,766,43.26,63,6.42,9985,70,31698.15
2024-08-21,facebook,cpc,Paid Social,1376,1209,786,55.93,292.19,2.78,3825,81,46968.94
2024-08-21,instagram,cpc,Paid Social,4729,4261,2899,61.57,163.16,5.06,23929,55,30390.87
2024-08-21,email,email,Email,1930,1562,894,63.06,213.85,2.6,5019,64,57097.8
